Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
8959000	0.118577	1	0.284468	0.219629	0.196396	0.299507	0.284468	0.219629	0.196396	0.299507	0.284468	0.219629	0.196396	0.299507	0.284468	0.219629	0.196396	0.299507	
8960000	0.118577	1	0.279377	0.219456	0.189656	0.311511	0.279377	0.219456	0.189656	0.311511	0.279377	0.219456	0.189656	0.311511	0.279377	0.219456	0.189656	0.311511	
8961000	0.118577	1	0.301956	0.198858	0.188501	0.310686	0.301956	0.198858	0.188501	0.310686	0.301956	0.198858	0.188501	0.310686	0.301956	0.198858	0.188501	0.310686	
8962000	0.118577	1	0.320552	0.214256	0.157140	0.308053	0.320552	0.214256	0.157140	0.308053	0.320552	0.214256	0.157140	0.308053	0.320552	0.214256	0.157140	0.308053	
8963000	0.118577	1	0.244460	0.232162	0.183092	0.340287	0.244460	0.232162	0.183092	0.340287	0.244460	0.232162	0.183092	0.340287	0.244460	0.232162	0.183092	0.340287	
8964000	0.118577	1	0.278842	0.208830	0.199042	0.313286	0.278842	0.208830	0.199042	0.313286	0.278842	0.208830	0.199042	0.313286	0.278842	0.208830	0.199042	0.313286	
8965000	0.118577	1	0.282293	0.216063	0.193487	0.308157	0.282293	0.216063	0.193487	0.308157	0.282293	0.216063	0.193487	0.308157	0.282293	0.216063	0.193487	0.308157	
8966000	0.118577	1	0.300552	0.207257	0.181576	0.310616	0.300552	0.207257	0.181576	0.310616	0.300552	0.207257	0.181576	0.310616	0.300552	0.207257	0.181576	0.310616	
8967000	0.118577	1	0.290351	0.205637	0.173848	0.330165	0.290351	0.205637	0.173848	0.330165	0.290351	0.205637	0.173848	0.330165	0.290351	0.205637	0.173848	0.330165	
8968000	0.118577	1	0.295045	0.214723	0.189852	0.300379	0.295045	0.214723	0.189852	0.300379	0.295045	0.214723	0.189852	0.300379	0.295045	0.214723	0.189852	0.300379	
8969000	0.118577	1	0.284488	0.205552	0.193594	0.316366	0.284488	0.205552	0.193594	0.316366	0.284488	0.205552	0.193594	0.316366	0.284488	0.205552	0.193594	0.316366	
8970000	0.118577	1	0.289007	0.216585	0.192395	0.302012	0.289007	0.216585	0.192395	0.302012	0.289007	0.216585	0.192395	0.302012	0.289007	0.216585	0.192395	0.302012	
8971000	0.118577	1	0.272765	0.209970	0.211389	0.305876	0.272765	0.209970	0.211389	0.305876	0.272765	0.209970	0.211389	0.305876	0.272765	0.209970	0.211389	0.305876	
8972000	0.118577	1	0.290392	0.207538	0.179772	0.322298	0.290392	0.207538	0.179772	0.322298	0.290392	0.207538	0.179772	0.322298	0.290392	0.207538	0.179772	0.322298	
8973000	0.118577	2	0.267390	0.231305	0.208900	0.292406	0.267390	0.231305	0.208900	0.292406	0.310885	0.185646	0.133415	0.370054	0.310885	0.185646	0.133415	0.370054	
8974000	0.118577	1	0.299542	0.199209	0.175443	0.325806	0.299542	0.199209	0.175443	0.325806	0.299542	0.199209	0.175443	0.325806	0.299542	0.199209	0.175443	0.325806	
8975000	0.118577	1	0.284155	0.205981	0.197554	0.312310	0.284155	0.205981	0.197554	0.312310	0.284155	0.205981	0.197554	0.312310	0.284155	0.205981	0.197554	0.312310	
8976000	0.118577	1	0.303776	0.179663	0.184937	0.331624	0.303776	0.179663	0.184937	0.331624	0.303776	0.179663	0.184937	0.331624	0.303776	0.179663	0.184937	0.331624	
8977000	0.118577	1	0.296582	0.180007	0.153353	0.370058	0.296582	0.180007	0.153353	0.370058	0.296582	0.180007	0.153353	0.370058	0.296582	0.180007	0.153353	0.370058	
8978000	0.118577	1	0.322005	0.204550	0.174622	0.298823	0.322005	0.204550	0.174622	0.298823	0.322005	0.204550	0.174622	0.298823	0.322005	0.204550	0.174622	0.298823	
8979000	0.118577	1	0.291015	0.216535	0.177835	0.314615	0.291015	0.216535	0.177835	0.314615	0.291015	0.216535	0.177835	0.314615	0.291015	0.216535	0.177835	0.314615	
8980000	0.118577	1	0.311124	0.198792	0.173026	0.317059	0.311124	0.198792	0.173026	0.317059	0.311124	0.198792	0.173026	0.317059	0.311124	0.198792	0.173026	0.317059	
8981000	0.118577	1	0.299909	0.203842	0.190383	0.305866	0.299909	0.203842	0.190383	0.305866	0.299909	0.203842	0.190383	0.305866	0.299909	0.203842	0.190383	0.305866	
8982000	0.118577	1	0.294461	0.196409	0.190188	0.318941	0.294461	0.196409	0.190188	0.318941	0.294461	0.196409	0.190188	0.318941	0.294461	0.196409	0.190188	0.318941	
8983000	0.118577	1	0.296239	0.218010	0.182517	0.303235	0.296239	0.218010	0.182517	0.303235	0.296239	0.218010	0.182517	0.303235	0.296239	0.218010	0.182517	0.303235	
8984000	0.118577	2	0.270147	0.221063	0.185351	0.323439	0.270147	0.221063	0.185351	0.323439	0.339255	0.180245	0.143388	0.337112	0.339255	0.180245	0.143388	0.337112	
8985000	0.118577	1	0.287893	0.215697	0.190277	0.306133	0.287893	0.215697	0.190277	0.306133	0.287893	0.215697	0.190277	0.306133	0.287893	0.215697	0.190277	0.306133	
8986000	0.118577	1	0.301133	0.205301	0.201540	0.292027	0.301133	0.205301	0.201540	0.292027	0.301133	0.205301	0.201540	0.292027	0.301133	0.205301	0.201540	0.292027	
8987000	0.118577	1	0.300575	0.201388	0.188209	0.309829	0.300575	0.201388	0.188209	0.309829	0.300575	0.201388	0.188209	0.309829	0.300575	0.201388	0.188209	0.309829	
8988000	0.118577	1	0.296613	0.201290	0.194455	0.307642	0.296613	0.201290	0.194455	0.307642	0.296613	0.201290	0.194455	0.307642	0.296613	0.201290	0.194455	0.307642	
8989000	0.118577	1	0.285516	0.215513	0.193970	0.305001	0.285516	0.215513	0.193970	0.305001	0.285516	0.215513	0.193970	0.305001	0.285516	0.215513	0.193970	0.305001	
8990000	0.118577	1	0.282191	0.201285	0.175922	0.340603	0.282191	0.201285	0.175922	0.340603	0.282191	0.201285	0.175922	0.340603	0.282191	0.201285	0.175922	0.340603	
8991000	0.118577	1	0.282141	0.214532	0.190598	0.312730	0.282141	0.214532	0.190598	0.312730	0.282141	0.214532	0.190598	0.312730	0.282141	0.214532	0.190598	0.312730	
8992000	0.118577	1	0.286286	0.209918	0.182864	0.320933	0.286286	0.209918	0.182864	0.320933	0.286286	0.209918	0.182864	0.320933	0.286286	0.209918	0.182864	0.320933	
8993000	0.118577	1	0.290255	0.227821	0.145018	0.336906	0.290255	0.227821	0.145018	0.336906	0.290255	0.227821	0.145018	0.336906	0.290255	0.227821	0.145018	0.336906	
8994000	0.118577	1	0.302248	0.213141	0.192195	0.292415	0.302248	0.213141	0.192195	0.292415	0.302248	0.213141	0.192195	0.292415	0.302248	0.213141	0.192195	0.292415	
8995000	0.118577	1	0.299402	0.199232	0.193837	0.307529	0.299402	0.199232	0.193837	0.307529	0.299402	0.199232	0.193837	0.307529	0.299402	0.199232	0.193837	0.307529	
8996000	0.118577	1	0.282920	0.216678	0.182719	0.317683	0.282920	0.216678	0.182719	0.317683	0.282920	0.216678	0.182719	0.317683	0.282920	0.216678	0.182719	0.317683	
8997000	0.118577	1	0.291053	0.190674	0.197831	0.320442	0.291053	0.190674	0.197831	0.320442	0.291053	0.190674	0.197831	0.320442	0.291053	0.190674	0.197831	0.320442	
8998000	0.118577	2	0.266007	0.227158	0.234784	0.272050	0.266007	0.227158	0.234784	0.272050	0.344887	0.159307	0.132369	0.363436	0.344887	0.159307	0.132369	0.363436	
8999000	0.118577	1	0.296381	0.178544	0.219557	0.305518	0.296381	0.178544	0.219557	0.305518	0.296381	0.178544	0.219557	0.305518	0.296381	0.178544	0.219557	0.305518	
9000000	0.118577	1	0.294121	0.205868	0.184441	0.315570	0.294121	0.205868	0.184441	0.315570	0.294121	0.205868	0.184441	0.315570	0.294121	0.205868	0.184441	0.315570	
9001000	0.118577	1	0.289090	0.200463	0.197388	0.313059	0.289090	0.200463	0.197388	0.313059	0.289090	0.200463	0.197388	0.313059	0.289090	0.200463	0.197388	0.313059	
9002000	0.118577	1	0.297925	0.200668	0.196896	0.304511	0.297925	0.200668	0.196896	0.304511	0.297925	0.200668	0.196896	0.304511	0.297925	0.200668	0.196896	0.304511	
9003000	0.118577	1	0.293958	0.197185	0.200025	0.308833	0.293958	0.197185	0.200025	0.308833	0.293958	0.197185	0.200025	0.308833	0.293958	0.197185	0.200025	0.308833	
9004000	0.118577	1	0.316343	0.186575	0.148396	0.348686	0.316343	0.186575	0.148396	0.348686	0.316343	0.186575	0.148396	0.348686	0.316343	0.186575	0.148396	0.348686	
9005000	0.118577	1	0.327975	0.192147	0.153944	0.325933	0.327975	0.192147	0.153944	0.325933	0.327975	0.192147	0.153944	0.325933	0.327975	0.192147	0.153944	0.325933	
9006000	0.118577	1	0.294085	0.195828	0.187962	0.322125	0.294085	0.195828	0.187962	0.322125	0.294085	0.195828	0.187962	0.322125	0.294085	0.195828	0.187962	0.322125	
9007000	0.118577	1	0.281663	0.219113	0.196855	0.302369	0.281663	0.219113	0.196855	0.302369	0.281663	0.219113	0.196855	0.302369	0.281663	0.219113	0.196855	0.302369	
9008000	0.118577	1	0.285680	0.206078	0.191909	0.316334	0.285680	0.206078	0.191909	0.316334	0.285680	0.206078	0.191909	0.316334	0.285680	0.206078	0.191909	0.316334	
9009000	0.118577	1	0.293588	0.208447	0.185934	0.312031	0.293588	0.208447	0.185934	0.312031	0.293588	0.208447	0.185934	0.312031	0.293588	0.208447	0.185934	0.312031	
9010000	0.118577	2	0.222335	0.277518	0.216247	0.283900	0.343291	0.199170	0.151474	0.306065	0.343291	0.199170	0.151474	0.306065	0.343291	0.199170	0.151474	0.306065	
9011000	0.118577	2	0.271575	0.228552	0.198902	0.300971	0.271575	0.228552	0.198902	0.300971	0.291811	0.181424	0.129020	0.397745	0.291811	0.181424	0.129020	0.397745	
9012000	0.118577	2	0.286361	0.213735	0.193633	0.306272	0.286361	0.213735	0.193633	0.306272	0.348093	0.182285	0.137757	0.331865	0.348093	0.182285	0.137757	0.331865	
9013000	0.118577	2	0.286232	0.242073	0.214035	0.257660	0.286232	0.242073	0.214035	0.257660	0.348863	0.169819	0.132817	0.348500	0.348863	0.169819	0.132817	0.348500	
9014000	0.118577	2	0.260450	0.230087	0.183667	0.325796	0.260450	0.230087	0.183667	0.325796	0.353152	0.180564	0.154128	0.312156	0.353152	0.180564	0.154128	0.312156	
9015000	0.118577	2	0.264376	0.261655	0.201879	0.272090	0.264376	0.261655	0.201879	0.272090	0.347986	0.142169	0.135148	0.374697	0.347986	0.142169	0.135148	0.374697	
9016000	0.118577	1	0.293768	0.170408	0.192375	0.343448	0.293768	0.170408	0.192375	0.343448	0.293768	0.170408	0.192375	0.343448	0.293768	0.170408	0.192375	0.343448	
9017000	0.118577	1	0.301252	0.203457	0.191012	0.304280	0.301252	0.203457	0.191012	0.304280	0.301252	0.203457	0.191012	0.304280	0.301252	0.203457	0.191012	0.304280	
9018000	0.118577	1	0.284722	0.221631	0.172792	0.320855	0.284722	0.221631	0.172792	0.320855	0.284722	0.221631	0.172792	0.320855	0.284722	0.221631	0.172792	0.320855	
9019000	0.118577	1	0.297317	0.202070	0.195782	0.304831	0.297317	0.202070	0.195782	0.304831	0.297317	0.202070	0.195782	0.304831	0.297317	0.202070	0.195782	0.304831	
9020000	0.118577	1	0.296376	0.206391	0.187244	0.309989	0.296376	0.206391	0.187244	0.309989	0.296376	0.206391	0.187244	0.309989	0.296376	0.206391	0.187244	0.309989	
9021000	0.118577	1	0.290527	0.189550	0.179802	0.340121	0.290527	0.189550	0.179802	0.340121	0.290527	0.189550	0.179802	0.340121	0.290527	0.189550	0.179802	0.340121	
9022000	0.118577	1	0.345156	0.171764	0.152911	0.330170	0.345156	0.171764	0.152911	0.330170	0.345156	0.171764	0.152911	0.330170	0.345156	0.171764	0.152911	0.330170	
9023000	0.118577	2	0.298474	0.194714	0.198810	0.308002	0.298474	0.194714	0.198810	0.308002	0.298474	0.194714	0.198810	0.308002	0.395091	0.130172	0.169898	0.304839	
9024000	0.118577	1	0.295366	0.209829	0.184191	0.310615	0.295366	0.209829	0.184191	0.310615	0.295366	0.209829	0.184191	0.310615	0.295366	0.209829	0.184191	0.310615	
9025000	0.118577	1	0.285624	0.194151	0.198091	0.322133	0.285624	0.194151	0.198091	0.322133	0.285624	0.194151	0.198091	0.322133	0.285624	0.194151	0.198091	0.322133	
9026000	0.118577	1	0.271831	0.228308	0.195292	0.304569	0.271831	0.228308	0.195292	0.304569	0.271831	0.228308	0.195292	0.304569	0.271831	0.228308	0.195292	0.304569	
9027000	0.118577	1	0.276153	0.210840	0.194390	0.318618	0.276153	0.210840	0.194390	0.318618	0.276153	0.210840	0.194390	0.318618	0.276153	0.210840	0.194390	0.318618	
9028000	0.118577	1	0.281214	0.201992	0.196978	0.319816	0.281214	0.201992	0.196978	0.319816	0.281214	0.201992	0.196978	0.319816	0.281214	0.201992	0.196978	0.319816	
9029000	0.118577	2	0.286815	0.237099	0.193022	0.283064	0.286815	0.237099	0.193022	0.283064	0.302735	0.185635	0.130112	0.381518	0.302735	0.185635	0.130112	0.381518	
9030000	0.118577	1	0.340362	0.190344	0.160386	0.308909	0.340362	0.190344	0.160386	0.308909	0.340362	0.190344	0.160386	0.308909	0.340362	0.190344	0.160386	0.308909	
9031000	0.118577	1	0.291172	0.213463	0.179260	0.316104	0.291172	0.213463	0.179260	0.316104	0.291172	0.213463	0.179260	0.316104	0.291172	0.213463	0.179260	0.316104	
9032000	0.118577	1	0.325011	0.169493	0.151481	0.354015	0.325011	0.169493	0.151481	0.354015	0.325011	0.169493	0.151481	0.354015	0.325011	0.169493	0.151481	0.354015	
9033000	0.118577	1	0.286655	0.205548	0.180926	0.326871	0.286655	0.205548	0.180926	0.326871	0.286655	0.205548	0.180926	0.326871	0.286655	0.205548	0.180926	0.326871	
9034000	0.118577	1	0.308070	0.209975	0.174944	0.307010	0.308070	0.209975	0.174944	0.307010	0.308070	0.209975	0.174944	0.307010	0.308070	0.209975	0.174944	0.307010	
9035000	0.118577	1	0.298480	0.206017	0.179675	0.315828	0.298480	0.206017	0.179675	0.315828	0.298480	0.206017	0.179675	0.315828	0.298480	0.206017	0.179675	0.315828	
9036000	0.118577	1	0.255888	0.201568	0.168238	0.374306	0.255888	0.201568	0.168238	0.374306	0.255888	0.201568	0.168238	0.374306	0.255888	0.201568	0.168238	0.374306	
9037000	0.118577	1	0.297752	0.195265	0.170858	0.336125	0.297752	0.195265	0.170858	0.336125	0.297752	0.195265	0.170858	0.336125	0.297752	0.195265	0.170858	0.336125	
9038000	0.118577	1	0.292494	0.216455	0.168956	0.322095	0.292494	0.216455	0.168956	0.322095	0.292494	0.216455	0.168956	0.322095	0.292494	0.216455	0.168956	0.322095	
9039000	0.118577	1	0.308311	0.156561	0.188333	0.346795	0.308311	0.156561	0.188333	0.346795	0.308311	0.156561	0.188333	0.346795	0.308311	0.156561	0.188333	0.346795	
9040000	0.118577	1	0.275379	0.222639	0.183554	0.318428	0.275379	0.222639	0.183554	0.318428	0.275379	0.222639	0.183554	0.318428	0.275379	0.222639	0.183554	0.318428	
9041000	0.118577	1	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	
9042000	0.118577	1	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	0.289083	0.201741	0.188894	0.320283	
9043000	0.118577	1	0.265589	0.201367	0.210261	0.322783	0.265589	0.201367	0.210261	0.322783	0.265589	0.201367	0.210261	0.322783	0.265589	0.201367	0.210261	0.322783	
9044000	0.118577	1	0.296082	0.222979	0.181543	0.299396	0.296082	0.222979	0.181543	0.299396	0.296082	0.222979	0.181543	0.299396	0.296082	0.222979	0.181543	0.299396	
9045000	0.118577	1	0.291207	0.193113	0.180342	0.335338	0.291207	0.193113	0.180342	0.335338	0.291207	0.193113	0.180342	0.335338	0.291207	0.193113	0.180342	0.335338	
9046000	0.118577	1	0.288992	0.193840	0.197705	0.319462	0.288992	0.193840	0.197705	0.319462	0.288992	0.193840	0.197705	0.319462	0.288992	0.193840	0.197705	0.319462	
9047000	0.118577	1	0.288347	0.209000	0.176651	0.326002	0.288347	0.209000	0.176651	0.326002	0.288347	0.209000	0.176651	0.326002	0.288347	0.209000	0.176651	0.326002	
9048000	0.118577	2	0.273871	0.215720	0.188115	0.322295	0.273871	0.215720	0.188115	0.322295	0.285513	0.185363	0.169177	0.359947	0.285513	0.185363	0.169177	0.359947	
9049000	0.118577	1	0.295160	0.216136	0.191059	0.297646	0.295160	0.216136	0.191059	0.297646	0.295160	0.216136	0.191059	0.297646	0.295160	0.216136	0.191059	0.297646	
9050000	0.118577	1	0.272634	0.197068	0.209666	0.320631	0.272634	0.197068	0.209666	0.320631	0.272634	0.197068	0.209666	0.320631	0.272634	0.197068	0.209666	0.320631	
9051000	0.118577	1	0.259375	0.197915	0.148785	0.393925	0.259375	0.197915	0.148785	0.393925	0.259375	0.197915	0.148785	0.393925	0.259375	0.197915	0.148785	0.393925	
9052000	0.118577	1	0.274803	0.225025	0.202800	0.297372	0.274803	0.225025	0.202800	0.297372	0.274803	0.225025	0.202800	0.297372	0.274803	0.225025	0.202800	0.297372	
9053000	0.118577	1	0.312450	0.206704	0.176223	0.304622	0.312450	0.206704	0.176223	0.304622	0.312450	0.206704	0.176223	0.304622	0.312450	0.206704	0.176223	0.304622	
9054000	0.118577	1	0.328966	0.202844	0.133743	0.334446	0.328966	0.202844	0.133743	0.334446	0.328966	0.202844	0.133743	0.334446	0.328966	0.202844	0.133743	0.334446	
9055000	0.118577	2	0.232409	0.305999	0.253422	0.208169	0.299568	0.206139	0.185755	0.308539	0.299568	0.206139	0.185755	0.308539	0.299568	0.206139	0.185755	0.308539	
9056000	0.118577	1	0.304054	0.204656	0.193173	0.298117	0.304054	0.204656	0.193173	0.298117	0.304054	0.204656	0.193173	0.298117	0.304054	0.204656	0.193173	0.298117	
9057000	0.118577	2	0.268723	0.205599	0.198186	0.327492	0.268723	0.205599	0.198186	0.327492	0.304761	0.185235	0.145253	0.364751	0.304761	0.185235	0.145253	0.364751	
9058000	0.118577	1	0.313387	0.217817	0.182986	0.285810	0.313387	0.217817	0.182986	0.285810	0.313387	0.217817	0.182986	0.285810	0.313387	0.217817	0.182986	0.285810	
9059000	0.118577	1	0.260437	0.186411	0.193931	0.359220	0.260437	0.186411	0.193931	0.359220	0.260437	0.186411	0.193931	0.359220	0.260437	0.186411	0.193931	0.359220	
9060000	0.118577	1	0.268274	0.221835	0.181144	0.328747	0.268274	0.221835	0.181144	0.328747	0.268274	0.221835	0.181144	0.328747	0.268274	0.221835	0.181144	0.328747	
9061000	0.118577	2	0.266388	0.205492	0.200903	0.327217	0.266388	0.205492	0.200903	0.327217	0.285779	0.206912	0.137942	0.369367	0.285779	0.206912	0.137942	0.369367	
9062000	0.118577	1	0.287237	0.200722	0.199114	0.312926	0.287237	0.200722	0.199114	0.312926	0.287237	0.200722	0.199114	0.312926	0.287237	0.200722	0.199114	0.312926	
9063000	0.118577	1	0.301478	0.201148	0.175198	0.322176	0.301478	0.201148	0.175198	0.322176	0.301478	0.201148	0.175198	0.322176	0.301478	0.201148	0.175198	0.322176	
9064000	0.118577	1	0.293142	0.206659	0.196352	0.303847	0.293142	0.206659	0.196352	0.303847	0.293142	0.206659	0.196352	0.303847	0.293142	0.206659	0.196352	0.303847	
9065000	0.118577	1	0.309906	0.189982	0.185109	0.315004	0.309906	0.189982	0.185109	0.315004	0.309906	0.189982	0.185109	0.315004	0.309906	0.189982	0.185109	0.315004	
9066000	0.118577	2	0.297164	0.197831	0.193674	0.311330	0.297164	0.197831	0.193674	0.311330	0.314464	0.178882	0.144488	0.362166	0.314464	0.178882	0.144488	0.362166	
9067000	0.118577	1	0.278654	0.204242	0.195519	0.321585	0.278654	0.204242	0.195519	0.321585	0.278654	0.204242	0.195519	0.321585	0.278654	0.204242	0.195519	0.321585	
9068000	0.118577	1	0.283536	0.201027	0.193462	0.321975	0.283536	0.201027	0.193462	0.321975	0.283536	0.201027	0.193462	0.321975	0.283536	0.201027	0.193462	0.321975	
9069000	0.118577	1	0.277623	0.207775	0.190518	0.324084	0.277623	0.207775	0.190518	0.324084	0.277623	0.207775	0.190518	0.324084	0.277623	0.207775	0.190518	0.324084	
9070000	0.118577	1	0.288765	0.216160	0.198068	0.297007	0.288765	0.216160	0.198068	0.297007	0.288765	0.216160	0.198068	0.297007	0.288765	0.216160	0.198068	0.297007	
9071000	0.118577	1	0.277743	0.225516	0.183964	0.312776	0.277743	0.225516	0.183964	0.312776	0.277743	0.225516	0.183964	0.312776	0.277743	0.225516	0.183964	0.312776	
9072000	0.118577	1	0.291495	0.214531	0.180440	0.313535	0.291495	0.214531	0.180440	0.313535	0.291495	0.214531	0.180440	0.313535	0.291495	0.214531	0.180440	0.313535	
9073000	0.118577	1	0.282582	0.211074	0.186722	0.319623	0.282582	0.211074	0.186722	0.319623	0.282582	0.211074	0.186722	0.319623	0.282582	0.211074	0.186722	0.319623	
9074000	0.118577	1	0.301471	0.207788	0.182616	0.308124	0.301471	0.207788	0.182616	0.308124	0.301471	0.207788	0.182616	0.308124	0.301471	0.207788	0.182616	0.308124	
9075000	0.118577	1	0.282551	0.201568	0.198598	0.317282	0.282551	0.201568	0.198598	0.317282	0.282551	0.201568	0.198598	0.317282	0.282551	0.201568	0.198598	0.317282	
9076000	0.118577	1	0.279597	0.214007	0.191143	0.315254	0.279597	0.214007	0.191143	0.315254	0.279597	0.214007	0.191143	0.315254	0.279597	0.214007	0.191143	0.315254	
9077000	0.118577	2	0.354238	0.234425	0.216570	0.194767	0.275800	0.201871	0.158710	0.363620	0.275800	0.201871	0.158710	0.363620	0.275800	0.201871	0.158710	0.363620	
9078000	0.118577	2	0.274573	0.210588	0.211427	0.303412	0.274573	0.210588	0.211427	0.303412	0.349074	0.166060	0.143614	0.341252	0.349074	0.166060	0.143614	0.341252	
9079000	0.118577	1	0.296680	0.202830	0.180183	0.320307	0.296680	0.202830	0.180183	0.320307	0.296680	0.202830	0.180183	0.320307	0.296680	0.202830	0.180183	0.320307	
9080000	0.118577	1	0.282217	0.226206	0.187890	0.303686	0.282217	0.226206	0.187890	0.303686	0.282217	0.226206	0.187890	0.303686	0.282217	0.226206	0.187890	0.303686	
9081000	0.118577	1	0.288712	0.211181	0.183091	0.317016	0.288712	0.211181	0.183091	0.317016	0.288712	0.211181	0.183091	0.317016	0.288712	0.211181	0.183091	0.317016	
9082000	0.118577	1	0.262617	0.233126	0.196720	0.307537	0.262617	0.233126	0.196720	0.307537	0.262617	0.233126	0.196720	0.307537	0.262617	0.233126	0.196720	0.307537	
9083000	0.118577	1	0.283619	0.198569	0.205375	0.312437	0.283619	0.198569	0.205375	0.312437	0.283619	0.198569	0.205375	0.312437	0.283619	0.198569	0.205375	0.312437	
9084000	0.118577	1	0.289219	0.212332	0.184546	0.313903	0.289219	0.212332	0.184546	0.313903	0.289219	0.212332	0.184546	0.313903	0.289219	0.212332	0.184546	0.313903	
9085000	0.118577	2	0.299511	0.218749	0.187931	0.293808	0.299511	0.218749	0.187931	0.293808	0.372152	0.160580	0.157309	0.309959	0.372152	0.160580	0.157309	0.309959	
9086000	0.118577	1	0.292223	0.211672	0.190332	0.305773	0.292223	0.211672	0.190332	0.305773	0.292223	0.211672	0.190332	0.305773	0.292223	0.211672	0.190332	0.305773	
9087000	0.118577	2	0.320793	0.247046	0.206624	0.225537	0.337508	0.196775	0.142637	0.323081	0.337508	0.196775	0.142637	0.323081	0.337508	0.196775	0.142637	0.323081	
9088000	0.118577	2	0.253785	0.218685	0.216283	0.311247	0.253785	0.218685	0.216283	0.311247	0.380115	0.172946	0.132289	0.314650	0.380115	0.172946	0.132289	0.314650	
9089000	0.118577	1	0.294435	0.186209	0.188413	0.330942	0.294435	0.186209	0.188413	0.330942	0.294435	0.186209	0.188413	0.330942	0.294435	0.186209	0.188413	0.330942	
9090000	0.118577	1	0.292960	0.218290	0.176976	0.311774	0.292960	0.218290	0.176976	0.311774	0.292960	0.218290	0.176976	0.311774	0.292960	0.218290	0.176976	0.311774	
9091000	0.118577	1	0.286209	0.198089	0.186922	0.328779	0.286209	0.198089	0.186922	0.328779	0.286209	0.198089	0.186922	0.328779	0.286209	0.198089	0.186922	0.328779	
9092000	0.118577	1	0.283453	0.203915	0.178220	0.334412	0.283453	0.203915	0.178220	0.334412	0.283453	0.203915	0.178220	0.334412	0.283453	0.203915	0.178220	0.334412	
9093000	0.118577	1	0.295543	0.196408	0.191430	0.316619	0.295543	0.196408	0.191430	0.316619	0.295543	0.196408	0.191430	0.316619	0.295543	0.196408	0.191430	0.316619	
9094000	0.118577	1	0.293957	0.215789	0.191079	0.299174	0.293957	0.215789	0.191079	0.299174	0.293957	0.215789	0.191079	0.299174	0.293957	0.215789	0.191079	0.299174	
9095000	0.118577	2	0.306251	0.214929	0.194041	0.284779	0.306251	0.214929	0.194041	0.284779	0.306251	0.214929	0.194041	0.284779	0.356555	0.130883	0.158362	0.354199	
9096000	0.118577	1	0.289961	0.193738	0.195927	0.320374	0.289961	0.193738	0.195927	0.320374	0.289961	0.193738	0.195927	0.320374	0.289961	0.193738	0.195927	0.320374	
9097000	0.118577	1	0.280454	0.198229	0.202410	0.318907	0.280454	0.198229	0.202410	0.318907	0.280454	0.198229	0.202410	0.318907	0.280454	0.198229	0.202410	0.318907	
9098000	0.118577	1	0.286027	0.205154	0.193005	0.315814	0.286027	0.205154	0.193005	0.315814	0.286027	0.205154	0.193005	0.315814	0.286027	0.205154	0.193005	0.315814	
9099000	0.118577	1	0.321423	0.175125	0.161814	0.341638	0.321423	0.175125	0.161814	0.341638	0.321423	0.175125	0.161814	0.341638	0.321423	0.175125	0.161814	0.341638	
9100000	0.118577	1	0.303343	0.207681	0.177485	0.311491	0.303343	0.207681	0.177485	0.311491	0.303343	0.207681	0.177485	0.311491	0.303343	0.207681	0.177485	0.311491	
9101000	0.118577	1	0.317880	0.178269	0.185168	0.318683	0.317880	0.178269	0.185168	0.318683	0.317880	0.178269	0.185168	0.318683	0.317880	0.178269	0.185168	0.318683	
9102000	0.118577	1	0.288023	0.206900	0.201512	0.303565	0.288023	0.206900	0.201512	0.303565	0.288023	0.206900	0.201512	0.303565	0.288023	0.206900	0.201512	0.303565	
9103000	0.118577	1	0.278391	0.209944	0.195094	0.316571	0.278391	0.209944	0.195094	0.316571	0.278391	0.209944	0.195094	0.316571	0.278391	0.209944	0.195094	0.316571	
9104000	0.118577	1	0.350479	0.208230	0.155632	0.285659	0.350479	0.208230	0.155632	0.285659	0.350479	0.208230	0.155632	0.285659	0.350479	0.208230	0.155632	0.285659	
9105000	0.118577	2	0.262145	0.221127	0.188864	0.327865	0.262145	0.221127	0.188864	0.327865	0.305757	0.172578	0.149519	0.372145	0.305757	0.172578	0.149519	0.372145	
9106000	0.118577	2	0.260105	0.224675	0.223011	0.292209	0.260105	0.224675	0.223011	0.292209	0.341516	0.162707	0.149996	0.345781	0.341516	0.162707	0.149996	0.345781	
9107000	0.118577	1	0.295673	0.208986	0.203120	0.292221	0.295673	0.208986	0.203120	0.292221	0.295673	0.208986	0.203120	0.292221	0.295673	0.208986	0.203120	0.292221	
9108000	0.118577	2	0.265010	0.236114	0.216795	0.282081	0.265010	0.236114	0.216795	0.282081	0.373972	0.161088	0.127614	0.337326	0.373972	0.161088	0.127614	0.337326	
