Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
8832000	16.777027	4	0.216404	1.220028	0.216404	0.157510	0.216404	0.157510	2.194153	
8833000	16.777027	4	0.233948	1.289884	0.233948	0.122451	0.181424	0.181424	1.289884	
8834000	16.777027	3	0.253362	1.696447	0.253362	0.158468	0.158468	0.158468	1.696447	
8835000	16.777027	3	0.244198	1.427191	0.244198	0.162504	0.244198	0.162504	1.427191	
8836000	16.777027	4	0.292702	1.419475	0.292702	0.130109	0.159267	0.159267	1.419475	
8837000	16.777027	4	0.349347	1.181871	0.349347	0.136492	0.136492	0.183592	1.181871	
8838000	16.777027	4	0.238991	1.560408	0.398092	0.144167	0.238991	0.144167	1.560408	
8839000	16.777027	4	0.275245	0.999129	0.275245	0.166322	0.194895	0.166322	0.999129	
8840000	16.777027	4	0.308663	1.761337	0.312456	0.159416	0.159416	0.159416	1.761337	
8841000	16.777027	3	0.297730	1.116818	0.297730	0.160069	0.160069	0.160069	1.116818	
8842000	16.777027	4	0.288847	1.151426	0.288847	0.117097	0.180387	0.180387	1.151426	
8843000	16.777027	4	0.212176	1.997692	0.212176	0.114404	0.212176	0.132759	1.997692	
8844000	16.777027	3	0.294502	1.519214	0.294502	0.157263	0.157263	0.157263	1.519214	
8845000	16.777027	3	0.319251	0.997180	0.319251	0.142003	0.142003	0.142003	0.997180	
8846000	16.777027	5	0.247386	1.484532	0.247386	0.157315	0.182594	0.182594	0.891284	
8847000	16.777027	4	0.250273	1.603486	0.244389	0.141866	0.141866	0.141866	1.603486	
8848000	16.777027	5	0.242923	1.503928	0.294129	0.117984	0.242923	0.093239	1.503928	
8849000	16.777027	4	0.254436	1.800812	0.254436	0.141423	0.162939	0.162939	1.800812	
8850000	16.777027	4	0.251432	1.670121	0.251432	0.191623	0.190192	0.191623	1.670121	
8851000	16.777027	4	0.246625	1.329685	0.274569	0.143029	0.143029	0.143029	1.329685	
8852000	16.777027	4	0.288787	1.763446	0.288787	0.172754	0.172754	0.172754	1.231005	
8853000	16.777027	4	0.254268	1.851378	0.254268	0.133580	0.151665	0.151665	1.851378	
8854000	16.777027	4	0.244664	1.228867	0.358812	0.161301	0.161301	0.161301	1.228867	
8855000	16.777027	4	0.265209	1.391974	0.265209	0.109852	0.154308	0.154308	1.391974	
8856000	16.777027	5	0.253472	1.090778	0.253472	0.105866	0.161103	0.161103	1.143388	
8857000	16.777027	4	0.285442	1.185847	0.285442	0.154038	0.154038	0.162235	1.185847	
8858000	16.777027	3	0.267611	1.752702	0.267611	0.166934	0.166934	0.166934	1.752702	
8859000	16.777027	4	0.275453	1.291539	0.216255	0.160008	0.160008	0.160008	1.291539	
8860000	16.777027	4	0.276127	1.110761	0.276127	0.153184	0.198550	0.153184	1.110761	
8861000	16.777027	3	0.251641	1.463477	0.251641	0.136273	0.251641	0.136273	1.463477	
8862000	16.777027	4	0.255092	1.597623	0.237468	0.144863	0.237468	0.144863	1.597623	
8863000	16.777027	3	0.242113	1.292383	0.242113	0.135494	0.242113	0.135494	1.292383	
8864000	16.777027	6	0.241429	1.259531	0.298898	0.125612	0.167311	0.170284	1.259531	
8865000	16.777027	6	0.321157	1.237829	0.401293	0.119575	0.160635	0.139403	1.237829	
8866000	16.777027	4	0.235167	1.544249	0.320501	0.153589	0.153589	0.153589	1.544249	
8867000	16.777027	4	0.284137	2.015185	0.218216	0.149489	0.149489	0.149489	2.015185	
8868000	16.777027	3	0.232659	1.505684	0.232659	0.159490	0.159490	0.159490	1.505684	
8869000	16.777027	4	0.267882	1.029237	0.267882	0.147429	0.147429	0.147429	1.207873	
8870000	16.777027	6	0.299317	1.352407	0.289252	0.117675	0.156743	0.173886	1.352407	
8871000	16.777027	3	0.228001	1.305294	0.228001	0.167985	0.167985	0.167985	1.305294	
8872000	16.777027	4	0.318179	1.221630	0.337479	0.152596	0.152596	0.152596	1.221630	
8873000	16.777027	4	0.248223	1.937406	0.248223	0.141502	0.248223	0.141502	1.297618	
8874000	16.777027	3	0.269854	1.526571	0.269854	0.140852	0.140852	0.140852	1.526571	
8875000	16.777027	5	0.244961	1.313623	0.280223	0.145546	0.163909	0.163909	1.313623	
8876000	16.777027	3	0.274990	1.303094	0.274990	0.153104	0.153104	0.153104	1.303094	
8877000	16.777027	5	0.252265	1.188692	0.239020	0.138370	0.143366	0.143366	1.188692	
8878000	16.777027	5	0.235076	1.587320	0.235076	0.171222	0.171222	0.177267	1.242474	
8879000	16.777027	4	0.302908	1.105167	0.390770	0.175044	0.175044	0.175044	1.105167	
8880000	16.777027	3	0.325371	0.971272	0.325371	0.173352	0.173352	0.173352	0.971272	
8881000	16.777027	5	0.265680	0.892249	0.265680	0.158262	0.206352	0.151283	0.892249	
8882000	16.777027	3	0.296704	1.630461	0.296704	0.132293	0.132293	0.132293	1.630461	
8883000	16.777027	4	0.290469	1.533989	0.290469	0.145176	0.145176	0.145176	1.371077	
8884000	16.777027	3	0.287811	1.218231	0.287811	0.138412	0.138412	0.138412	1.218231	
8885000	16.777027	4	0.279277	1.202081	0.279277	0.126376	0.134501	0.134501	1.202081	
8886000	16.777027	5	0.267642	1.770867	0.267642	0.214924	0.158804	0.144573	1.770867	
8887000	16.777027	5	0.243901	1.487878	0.243901	0.150754	0.150754	0.148406	1.153189	
8888000	16.777027	3	0.288750	1.526708	0.288750	0.165841	0.165841	0.165841	1.526708	
8889000	16.777027	5	0.331707	1.211830	0.252405	0.139838	0.144431	0.144431	1.211830	
8890000	16.777027	5	0.245958	1.095873	0.245958	0.113985	0.231951	0.231951	2.018147	
8891000	16.777027	6	0.274687	1.210708	0.274687	0.159495	0.210472	0.156904	1.107895	
8892000	16.777027	3	0.283619	1.500537	0.283619	0.167190	0.167190	0.167190	1.500537	
8893000	16.777027	5	0.265494	1.249961	0.260740	0.156307	0.156307	0.130994	1.249961	
8894000	16.777027	3	0.250671	1.820456	0.250671	0.169530	0.169530	0.169530	1.820456	
8895000	16.777027	3	0.274472	1.634746	0.274472	0.157137	0.157137	0.157137	1.634746	
8896000	16.777027	6	0.300128	1.266641	0.396488	0.105318	0.175416	0.175416	1.334458	
8897000	16.777027	5	0.210583	1.532398	0.392630	0.146696	0.146696	0.187581	1.532398	
8898000	16.777027	4	0.241930	1.489180	0.258302	0.153640	0.153640	0.153640	1.489180	
8899000	16.777027	4	0.237577	1.307356	0.237577	0.108972	0.237265	0.237577	1.307356	
8900000	16.777027	4	0.330085	1.248634	0.330085	0.149391	0.149391	0.161876	1.248634	
8901000	16.777027	5	0.243132	1.342323	0.243132	0.149329	0.255166	0.149329	1.401523	
8902000	16.777027	3	0.338700	1.724938	0.338700	0.151894	0.151894	0.151894	1.724938	
8903000	16.777027	3	0.233847	1.492444	0.233847	0.171498	0.171498	0.171498	1.492444	
8904000	16.777027	4	0.268094	1.142350	0.268094	0.136207	0.268094	0.151835	1.142350	
8905000	16.777027	4	0.244039	1.461402	0.244039	0.119326	0.244039	0.194986	1.461402	
8906000	16.777027	3	0.261401	1.469563	0.261401	0.161629	0.161629	0.161629	1.469563	
8907000	16.777027	4	0.234881	1.099238	0.234881	0.198335	0.198335	0.174295	1.099238	
8908000	16.777027	5	0.248091	0.817454	0.248091	0.110795	0.173538	0.173538	1.434047	
8909000	16.777027	4	0.232243	0.956859	0.282391	0.160957	0.160957	0.160957	0.956859	
8910000	16.777027	5	0.248275	1.631367	0.334647	0.227013	0.184472	0.184472	1.631367	
8911000	16.777027	4	0.221225	1.429664	0.221225	0.173927	0.170324	0.170324	1.429664	
8912000	16.777027	5	0.263751	1.909442	0.263751	0.118879	0.195824	0.130172	1.909442	
8913000	16.777027	5	0.243326	2.077254	0.331393	0.127939	0.142505	0.142505	2.077254	
8914000	16.777027	4	0.252819	1.086570	0.252819	0.151350	0.151350	0.151350	1.791037	
8915000	16.777027	5	0.256159	1.164442	0.265375	0.114207	0.177290	0.177290	1.164442	
8916000	16.777027	4	0.260697	1.421632	0.260697	0.133925	0.193709	0.133925	1.421632	
8917000	16.777027	5	0.330708	1.588160	0.222376	0.142837	0.172786	0.142837	1.588160	
8918000	16.777027	4	0.284501	1.523902	0.284501	0.140105	0.261060	0.140105	1.523902	
8919000	16.777027	4	0.290190	1.704258	0.290190	0.136319	0.290190	0.136319	0.946862	
8920000	16.777027	5	0.288876	1.350034	0.265689	0.144011	0.182076	0.182076	1.350034	
8921000	16.777027	4	0.260053	1.161218	0.257604	0.145421	0.260053	0.145421	1.161218	
8922000	16.777027	3	0.336954	1.662906	0.336954	0.186239	0.186239	0.186239	1.662906	
8923000	16.777027	3	0.231323	1.812503	0.231323	0.152517	0.231323	0.152517	1.812503	
8924000	16.777027	3	0.251085	1.279005	0.251085	0.198712	0.198712	0.198712	1.279005	
8925000	16.777027	4	0.251848	1.537531	0.270677	0.168739	0.168739	0.168739	1.537531	
8926000	16.777027	3	0.277120	1.572290	0.277120	0.165693	0.165693	0.165693	1.572290	
8927000	16.777027	5	0.265355	1.541630	0.280758	0.155707	0.149506	0.149506	1.541630	
8928000	16.777027	5	0.247225	1.570691	0.247225	0.146363	0.170710	0.170710	1.240479	
8929000	16.777027	4	0.297534	1.768574	0.297534	0.172334	0.172334	0.161287	1.768574	
8930000	16.777027	4	0.209849	1.182308	0.209849	0.161889	0.161889	0.192770	1.182308	
8931000	16.777027	5	0.316081	1.829411	0.274373	0.159699	0.197522	0.159699	1.829411	
8932000	16.777027	5	0.246605	1.454885	0.246605	0.141742	0.222299	0.141742	1.595574	
8933000	16.777027	5	0.258126	1.826026	0.258126	0.186869	0.165863	0.165863	0.899401	
8934000	16.777027	3	0.266299	0.933900	0.266299	0.132949	0.132949	0.132949	0.933900	
8935000	16.777027	5	0.291293	1.720168	0.290896	0.151693	0.151693	0.151693	1.557927	
8936000	16.777027	4	0.256231	1.430472	0.256231	0.142628	0.209990	0.142628	1.430472	
8937000	16.777027	3	0.240732	1.179941	0.240732	0.152335	0.152335	0.152335	1.179941	
8938000	16.777027	3	0.258657	1.367994	0.258657	0.108159	0.258657	0.108159	1.367994	
8939000	16.777027	4	0.260032	1.167904	0.260032	0.143274	0.146088	0.143274	1.167904	
8940000	16.777027	4	0.222082	1.574648	0.246643	0.146735	0.146735	0.146735	1.574648	
8941000	16.777027	4	0.275833	1.242509	0.275833	0.126894	0.163888	0.163888	1.242509	
8942000	16.777027	5	0.289432	1.258490	0.289432	0.136861	0.162317	0.162317	1.337838	
8943000	16.777027	3	0.281712	1.303857	0.281712	0.161671	0.161671	0.161671	1.303857	
8944000	16.777027	5	0.292738	1.674967	0.292738	0.161711	0.187916	0.161711	1.685629	
8945000	16.777027	4	0.267615	1.744407	0.251202	0.134980	0.251202	0.134980	1.744407	
8946000	16.777027	4	0.339198	1.271776	0.339198	0.149408	0.175999	0.149408	1.271776	
8947000	16.777027	4	0.248467	1.570001	0.248467	0.121084	0.172422	0.172422	1.570001	
8948000	16.777027	5	0.274927	1.184100	0.274927	0.169682	0.169682	0.172309	1.383476	
8949000	16.777027	6	0.236438	1.440113	0.228998	0.151762	0.180909	0.151762	1.754371	
8950000	16.777027	5	0.264762	1.161359	0.251146	0.139499	0.139499	0.139499	1.284268	
8951000	16.777027	4	0.265427	1.393033	0.265427	0.110321	0.177496	0.177496	1.393033	
8952000	16.777027	5	0.314144	1.666631	0.310486	0.148445	0.197040	0.148445	1.666631	
8953000	16.777027	4	0.252490	1.627403	0.293957	0.133133	0.133133	0.133133	1.627403	
8954000	16.777027	5	0.275108	1.225869	0.275108	0.143622	0.231819	0.143622	1.124888	
8955000	16.777027	5	0.244693	1.348094	0.254451	0.107287	0.174324	0.174324	1.348094	
8956000	16.777027	5	0.286155	1.358253	0.275446	0.095656	0.275446	0.095656	1.477626	
8957000	16.777027	4	0.277647	1.282701	0.277647	0.157938	0.157938	0.157938	1.520473	
8958000	16.777027	3	0.276108	1.427522	0.276108	0.180663	0.180663	0.180663	1.427522	
8959000	16.777027	3	0.258098	1.286353	0.258098	0.167142	0.167142	0.167142	1.286353	
8960000	16.777027	5	0.274974	1.632344	0.274974	0.145141	0.152795	0.152795	1.555167	
8961000	16.777027	3	0.283947	1.776456	0.283947	0.105074	0.283947	0.105074	1.776456	
8962000	16.777027	3	0.256589	1.290794	0.256589	0.158560	0.158560	0.158560	1.290794	
8963000	16.777027	6	0.238138	1.047273	0.238138	0.148420	0.182588	0.168240	1.398845	
8964000	16.777027	4	0.262055	1.340845	0.262055	0.121343	0.262055	0.109581	1.340845	
8965000	16.777027	5	0.267335	1.154283	0.267335	0.091859	0.225474	0.091859	1.331905	
8966000	16.777027	6	0.277581	1.073036	0.308284	0.112595	0.151121	0.151121	1.274255	
8967000	16.777027	5	0.269224	1.645761	0.269224	0.136833	0.181776	0.181776	1.279148	
8968000	16.777027	5	0.253968	1.998289	0.301037	0.129420	0.174334	0.174334	1.998289	
8969000	16.777027	4	0.270393	1.383972	0.270393	0.115880	0.187654	0.187654	1.383972	
8970000	16.777027	4	0.229655	1.742029	0.378980	0.176222	0.229655	0.176222	1.742029	
8971000	16.777027	5	0.261974	1.208589	0.266110	0.184086	0.184086	0.152448	1.208589	
8972000	16.777027	4	0.287302	1.808289	0.298969	0.151478	0.151478	0.151478	1.808289	
8973000	16.777027	5	0.271128	1.567489	0.271078	0.172366	0.221266	0.172366	1.567489	
8974000	16.777027	3	0.262836	1.266671	0.262836	0.149881	0.149881	0.149881	1.266671	
8975000	16.777027	4	0.290880	0.935479	0.290880	0.147792	0.218326	0.147792	0.935479	
8976000	16.777027	3	0.261223	1.256687	0.261223	0.139337	0.139337	0.139337	1.256687	
8977000	16.777027	3	0.266504	1.258587	0.266504	0.147626	0.147626	0.147626	1.258587	
8978000	16.777027	6	0.281031	2.408109	0.250899	0.099012	0.200847	0.099012	0.906368	
8979000	16.777027	3	0.239792	1.321502	0.239792	0.164046	0.164046	0.164046	1.321502	
8980000	16.777027	3	0.314825	1.460554	0.314825	0.153306	0.153306	0.153306	1.460554	
8981000	16.777027	5	0.269089	1.786951	0.254099	0.171810	0.194283	0.171810	1.786951	
8982000	16.777027	5	0.275337	1.353007	0.275337	0.161684	0.213432	0.161684	1.244684	
8983000	16.777027	3	0.257832	1.223981	0.257832	0.144327	0.144327	0.144327	1.223981	
8984000	16.777027	4	0.316782	1.299754	0.316782	0.100891	0.182221	0.182221	1.299754	
8985000	16.777027	3	0.264531	1.626884	0.264531	0.137645	0.137645	0.137645	1.626884	
8986000	16.777027	5	0.231541	1.394995	0.244543	0.119474	0.231541	0.172457	1.394995	
8987000	16.777027	6	0.229872	1.632941	0.241237	0.223777	0.170653	0.171791	1.632941	
8988000	16.777027	3	0.239234	1.823018	0.239234	0.160585	0.160585	0.160585	1.823018	
8989000	16.777027	3	0.276536	1.387296	0.276536	0.152738	0.152738	0.152738	1.387296	
8990000	16.777027	6	0.255697	0.881196	0.255697	0.164794	0.158362	0.185054	1.152061	
8991000	16.777027	5	0.295430	1.492043	0.372218	0.166267	0.166267	0.171814	1.492043	
8992000	16.777027	3	0.300402	1.391391	0.300402	0.170137	0.170137	0.170137	1.391391	
8993000	16.777027	5	0.270800	1.279953	0.270800	0.134918	0.145415	0.145415	1.156224	
8994000	16.777027	3	0.258180	1.699518	0.258180	0.143672	0.143672	0.143672	1.699518	
8995000	16.777027	4	0.260968	1.768418	0.314865	0.124061	0.260968	0.124061	1.768418	
8996000	16.777027	6	0.282913	1.403322	0.293338	0.129906	0.213418	0.129906	1.847824	
8997000	16.777027	4	0.222880	1.507269	0.258852	0.158550	0.158550	0.158550	1.507269	
8998000	16.777027	6	0.291938	0.918422	0.308848	0.193507	0.186512	0.120909	0.918422	
8999000	16.777027	4	0.311044	1.382620	0.311044	0.122445	0.209777	0.122445	1.382620	
9000000	16.777027	6	0.220164	1.174887	0.398066	0.134723	0.161355	0.161355	1.049572	
9001000	16.777027	4	0.243081	1.687276	0.243081	0.139184	0.195546	0.139184	1.687276	
9002000	16.777027	4	0.258579	1.510206	0.258579	0.133323	0.167379	0.167379	1.510206	
9003000	16.777027	3	0.283919	1.406726	0.283919	0.158585	0.158585	0.158585	1.406726	
9004000	16.777027	4	0.227540	1.402275	0.227540	0.144034	0.207250	0.144034	1.402275	
9005000	16.777027	5	0.212769	1.528267	0.238514	0.174069	0.198443	0.174069	1.528267	
9006000	16.777027	5	0.259255	1.431284	0.259255	0.159366	0.176460	0.176460	1.109474	
9007000	16.777027	3	0.247768	1.474890	0.247768	0.121771	0.247768	0.121771	1.474890	
9008000	16.777027	4	0.231998	1.223798	0.231998	0.175210	0.175210	0.172121	1.223798	
9009000	16.777027	4	0.279409	1.442055	0.258311	0.161516	0.161516	0.161516	1.442055	
9010000	16.777027	3	0.259936	1.204226	0.259936	0.155106	0.155106	0.155106	1.204226	
9011000	16.777027	4	0.270803	1.591967	0.270803	0.151017	0.151017	0.151726	1.591967	
9012000	16.777027	4	0.255171	1.524330	0.249026	0.169885	0.169885	0.169885	1.524330	
9013000	16.777027	4	0.281475	1.505727	0.281475	0.186211	0.186211	0.186211	1.095732	
9014000	16.777027	5	0.227643	1.539891	0.354265	0.140512	0.162014	0.162014	1.539891	
9015000	16.777027	5	0.256109	1.107558	0.335128	0.151530	0.151530	0.151530	1.629707	
9016000	16.777027	4	0.296931	1.234195	0.296931	0.138326	0.158151	0.158151	1.234195	
9017000	16.777027	4	0.242103	1.142074	0.242249	0.143008	0.143008	0.143008	1.142074	
9018000	16.777027	5	0.210960	1.404700	0.216234	0.144078	0.216234	0.144078	1.458546	
9019000	16.777027	4	0.274449	1.346257	0.274449	0.161121	0.223083	0.161121	1.346257	
9020000	16.777027	5	0.245640	1.251330	0.245640	0.153574	0.189521	0.153574	1.261137	
9021000	16.777027	4	0.245243	1.357227	0.344736	0.134419	0.245243	0.134419	1.357227	
9022000	16.777027	3	0.254692	0.992859	0.254692	0.093899	0.254692	0.093899	0.992859	
9023000	16.777027	3	0.275114	1.266355	0.275114	0.095731	0.095731	0.095731	1.266355	
9024000	16.777027	4	0.218408	1.259948	0.320126	0.100074	0.100074	0.100074	1.259948	
9025000	16.777027	3	0.250808	1.904279	0.250808	0.100011	0.100011	0.100011	1.904279	
9026000	16.777027	4	0.272058	1.479897	0.272058	0.095390	0.095390	0.095390	1.357312	
9027000	16.777027	5	0.276078	1.824781	0.292746	0.095740	0.095740	0.095740	1.304937	
9028000	16.777027	5	0.236470	1.137600	0.236470	0.106970	0.101269	0.101269	1.044241	
9029000	16.777027	4	0.285165	1.317440	0.285165	0.093143	0.093143	0.093143	1.244479	
9030000	16.777027	3	0.242285	1.474238	0.242285	0.099788	0.099788	0.099788	1.474238	
9031000	16.777027	4	0.302990	1.295481	0.322415	0.098006	0.098006	0.098006	1.295481	
9032000	16.777027	5	0.285692	1.536628	0.252914	0.093305	0.093305	0.093305	1.603122	
9033000	16.777027	4	0.306552	1.389853	0.304934	0.094125	0.094125	0.094125	1.389853	
9034000	16.777027	4	0.224049	1.394050	0.224049	0.099121	0.099121	0.103395	1.394050	
9035000	16.777027	3	0.268252	1.101146	0.268252	0.090785	0.090785	0.090785	1.101146	
9036000	16.777027	5	0.270302	1.529833	0.330514	0.127276	0.097579	0.097579	1.529833	
9037000	16.777027	4	0.317482	1.146019	0.317482	0.091867	0.095187	0.095187	1.146019	
9038000	16.777027	3	0.231335	1.556030	0.231335	0.095932	0.095932	0.095932	1.556030	
9039000	16.777027	4	0.223512	1.584315	0.281146	0.090126	0.090126	0.090126	1.584315	
9040000	16.777027	3	0.305737	1.463610	0.305737	0.092106	0.092106	0.092106	1.463610	
9041000	16.777027	3	0.289034	1.171106	0.289034	0.101357	0.101357	0.101357	1.171106	
9042000	16.777027	5	0.278891	1.025048	0.278891	0.089454	0.100822	0.100822	1.471986	
9043000	16.777027	3	0.284791	1.320021	0.284791	0.094420	0.094420	0.094420	1.320021	
9044000	16.777027	3	0.266279	1.685793	0.266279	0.097089	0.097089	0.097089	1.685793	
9045000	16.777027	3	0.265677	1.206548	0.265677	0.097131	0.097131	0.097131	1.206548	
9046000	16.777027	5	0.280856	1.172405	0.280856	0.092535	0.093107	0.114358	1.172405	
9047000	16.777027	5	0.278657	1.519110	0.285942	0.167442	0.102667	0.102667	1.519110	
9048000	16.777027	3	0.269823	1.279262	0.269823	0.096998	0.096998	0.096998	1.279262	
9049000	16.777027	4	0.269778	1.354512	0.269778	0.096042	0.096042	0.096042	1.193238	
9050000	16.777027	3	0.291244	1.357652	0.291244	0.095764	0.095764	0.095764	1.357652	
9051000	16.777027	4	0.315137	1.251114	0.275745	0.095613	0.095613	0.095613	1.251114	
9052000	16.777027	5	0.248140	1.693613	0.314618	0.104888	0.095435	0.095435	1.693613	
9053000	16.777027	5	0.276013	1.143479	0.276013	0.094205	0.094205	0.097116	1.211686	
9054000	16.777027	4	0.240873	1.147967	0.271060	0.098474	0.098474	0.098474	1.147967	
9055000	16.777027	4	0.238545	1.637922	0.370735	0.091944	0.091944	0.091944	1.637922	
9056000	16.777027	6	0.213378	1.525849	0.251485	0.106053	0.112266	0.106053	1.244114	
9057000	16.777027	4	0.305840	1.075348	0.293098	0.097870	0.097870	0.097870	1.075348	
9058000	16.777027	4	0.275270	1.459138	0.251813	0.096884	0.096884	0.096884	1.459138	
9059000	16.777027	3	0.270688	1.684048	0.270688	0.096925	0.096925	0.096925	1.684048	
9060000	16.777027	4	0.310374	1.418707	0.315815	0.104402	0.104402	0.104402	1.418707	
9061000	16.777027	5	0.290156	1.062317	0.299363	0.091585	0.091096	0.091585	1.062317	
9062000	16.777027	3	0.251651	0.950413	0.251651	0.095728	0.095728	0.095728	0.950413	
9063000	16.777027	3	0.271809	1.665969	0.271809	0.092592	0.092592	0.092592	1.665969	
9064000	16.777027	5	0.262746	1.057664	0.282404	0.096839	0.096839	0.096839	1.610848	
9065000	16.777027	4	0.261641	1.151525	0.261641	0.100406	0.100406	0.096094	1.151525	
9066000	16.777027	3	0.275751	1.267187	0.275751	0.109616	0.109616	0.109616	1.267187	
9067000	16.777027	4	0.258761	1.820119	0.258761	0.095075	0.095075	0.095075	1.004354	
9068000	16.777027	4	0.278486	1.374305	0.340952	0.097613	0.097613	0.097613	1.374305	
9069000	16.777027	3	0.292074	1.568517	0.292074	0.104395	0.104395	0.104395	1.568517	
9070000	16.777027	4	0.264110	1.247447	0.264110	0.093033	0.093033	0.085251	1.247447	
9071000	16.777027	5	0.257130	2.006018	0.249146	0.115681	0.115681	0.115681	1.531608	
9072000	16.777027	4	0.233827	1.479883	0.233827	0.159573	0.159573	0.159573	1.633284	
9073000	16.777027	5	0.198162	1.572905	0.198162	0.141423	0.220946	0.170816	1.572905	
9074000	16.777027	3	0.226461	1.629451	0.226461	0.166670	0.226461	0.166670	1.629451	
9075000	16.777027	5	0.264354	1.707897	0.264354	0.142923	0.172384	0.144769	1.707897	
9076000	16.777027	4	0.254818	1.471848	0.254818	0.133165	0.204590	0.133165	1.471848	
9077000	16.777027	4	0.303317	1.427496	0.303317	0.182814	0.182814	0.169214	1.427496	
9078000	16.777027	4	0.257620	1.013208	0.257620	0.136234	0.214631	0.136234	1.013208	
9079000	16.777027	6	0.273204	1.469442	0.273204	0.107355	0.234633	0.132681	1.645009	
9080000	16.777027	4	0.192827	1.199011	0.192827	0.161007	0.188303	0.188303	1.199011	
9081000	16.777027	6	0.308502	1.357001	0.302119	0.176682	0.176682	0.166943	1.280754	
9082000	16.777027	3	0.223820	1.011201	0.223820	0.157108	0.157108	0.157108	1.011201	
9083000	16.777027	6	0.285325	1.572985	0.271595	0.141785	0.198607	0.141785	1.133091	
9084000	16.777027	5	0.256521	1.091116	0.256521	0.150573	0.167082	0.150573	1.181261	
9085000	16.777027	5	0.211815	1.399114	0.264858	0.134641	0.201469	0.134641	1.399114	
9086000	16.777027	4	0.233973	1.469067	0.335329	0.137639	0.233973	0.137639	1.469067	
9087000	16.777027	5	0.286667	1.579014	0.302140	0.143614	0.158524	0.158524	1.579014	
9088000	16.777027	5	0.301306	1.516041	0.279747	0.148159	0.148159	0.148159	1.405989	
9089000	16.777027	4	0.268532	1.427467	0.268532	0.122401	0.165448	0.165448	1.427467	
9090000	16.777027	3	0.240236	1.646645	0.240236	0.201611	0.240236	0.201611	1.646645	
9091000	16.777027	3	0.304745	1.484543	0.304745	0.152014	0.152014	0.152014	1.484543	
9092000	16.777027	3	0.291303	1.265492	0.291303	0.163095	0.163095	0.163095	1.265492	
9093000	16.777027	7	0.280351	1.381325	0.388292	0.138147	0.269628	0.176110	1.712886	
9094000	16.777027	3	0.276351	1.180428	0.276351	0.161772	0.161772	0.161772	1.180428	
9095000	16.777027	3	0.269565	1.683699	0.269565	0.107297	0.269565	0.107297	1.683699	
9096000	16.777027	4	0.286557	1.690522	0.286557	0.134149	0.286557	0.134149	1.906161	
9097000	16.777027	3	0.252749	1.380398	0.252749	0.153294	0.153294	0.153294	1.380398	
9098000	16.777027	3	0.292466	1.907697	0.292466	0.153965	0.153965	0.153965	1.907697	
9099000	16.777027	4	0.267960	1.179580	0.267960	0.132754	0.267960	0.193100	1.179580	
9100000	16.777027	3	0.303212	1.433939	0.303212	0.155022	0.155022	0.155022	1.433939	
9101000	16.777027	4	0.251123	1.447908	0.251123	0.132138	0.210911	0.132138	1.447908	
9102000	16.777027	3	0.245766	1.302374	0.245766	0.136359	0.245766	0.136359	1.302374	
9103000	16.777027	4	0.244648	1.914411	0.244648	0.157045	0.221891	0.157045	1.914411	
9104000	16.777027	3	0.277322	1.424592	0.277322	0.152073	0.152073	0.152073	1.424592	
9105000	16.777027	5	0.328655	1.432549	0.312304	0.157022	0.177202	0.157022	1.432549	
9106000	16.777027	5	0.263192	1.330539	0.309865	0.141548	0.235839	0.141548	1.330539	
9107000	16.777027	3	0.301141	1.118967	0.301141	0.162548	0.162548	0.162548	1.118967	
9108000	16.777027	4	0.225522	1.739312	0.225522	0.145984	0.179971	0.145984	1.739312	
9109000	16.777027	3	0.255194	1.440583	0.255194	0.184497	0.184497	0.184497	1.440583	
9110000	16.777027	4	0.262973	0.972369	0.262973	0.155904	0.155904	0.155904	1.009835	
9111000	16.777027	6	0.299153	1.286193	0.299153	0.124404	0.294106	0.225200	1.402229	
9112000	16.777027	4	0.290409	1.201231	0.290409	0.132227	0.199233	0.132227	1.201231	
9113000	16.777027	4	0.267849	1.408075	0.267849	0.189599	0.172281	0.172281	1.408075	
9114000	16.777027	5	0.252160	1.101249	0.252160	0.136505	0.169841	0.169841	1.276164	
9115000	16.777027	4	0.279887	1.359700	0.293333	0.141566	0.141566	0.141566	1.359700	
9116000	16.777027	4	0.253394	1.301198	0.253394	0.132444	0.148600	0.148600	1.301198	
9117000	16.777027	3	0.244377	1.254600	0.244377	0.091865	0.091865	0.091865	1.254600	
9118000	16.777027	5	0.295693	1.188416	0.314538	0.105245	0.105245	0.105245	1.131420	
9119000	16.777027	5	0.307883	1.468699	0.292174	0.099427	0.099427	0.099427	1.211553	
9120000	16.777027	5	0.254730	0.812137	0.254730	0.096063	0.099510	0.099510	1.203820	
9121000	16.777027	5	0.342313	2.056116	0.342313	0.137658	0.106892	0.106892	1.779216	
9122000	16.777027	4	0.261125	1.535350	0.338156	0.095893	0.095893	0.095893	1.535350	
9123000	16.777027	3	0.270753	1.586844	0.270753	0.096339	0.096339	0.096339	1.586844	
9124000	16.777027	4	0.234647	1.229271	0.237543	0.106316	0.106316	0.106316	1.229271	
9125000	16.777027	4	0.244557	1.354390	0.244557	0.097917	0.097917	0.097917	1.442088	
9126000	16.777027	4	0.227004	1.027411	0.227004	0.088915	0.104667	0.104667	1.027411	
9127000	16.777027	3	0.273014	1.458618	0.273014	0.096375	0.096375	0.096375	1.458618	
