Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
2903000	0.085832	3	0.323626	0.288004	0.123476	0.264894	0.323626	0.288004	0.123476	0.264894	0.211163	0.279047	0.257920	0.251870	0.211163	0.279047	0.257920	0.251870	0.247281	0.194829	0.370489	0.187401	0.323626	0.288004	0.123476	0.264894	0.211163	0.279047	0.257920	0.251870	
2904000	0.085832	2	0.316821	0.289729	0.120537	0.272913	0.316821	0.289729	0.120537	0.272913	0.186137	0.257828	0.254387	0.301649	0.186137	0.257828	0.254387	0.301649	0.186137	0.257828	0.254387	0.301649	0.316821	0.289729	0.120537	0.272913	0.186137	0.257828	0.254387	0.301649	
2905000	0.085832	2	0.316821	0.289729	0.120537	0.272913	0.316821	0.289729	0.120537	0.272913	0.200117	0.260954	0.275580	0.263348	0.200117	0.260954	0.275580	0.263348	0.200117	0.260954	0.275580	0.263348	0.316821	0.289729	0.120537	0.272913	0.200117	0.260954	0.275580	0.263348	
2906000	0.085832	2	0.316821	0.289729	0.120537	0.272913	0.316821	0.289729	0.120537	0.272913	0.183346	0.244309	0.287220	0.285126	0.183346	0.244309	0.287220	0.285126	0.183346	0.244309	0.287220	0.285126	0.316821	0.289729	0.120537	0.272913	0.183346	0.244309	0.287220	0.285126	
2907000	0.085832	2	0.316821	0.289729	0.120537	0.272913	0.316821	0.289729	0.120537	0.272913	0.205309	0.265212	0.275990	0.253488	0.205309	0.265212	0.275990	0.253488	0.205309	0.265212	0.275990	0.253488	0.316821	0.289729	0.120537	0.272913	0.205309	0.265212	0.275990	0.253488	
2908000	0.085832	2	0.316821	0.289729	0.120537	0.272913	0.316821	0.289729	0.120537	0.272913	0.185189	0.251140	0.277096	0.286575	0.185189	0.251140	0.277096	0.286575	0.185189	0.251140	0.277096	0.286575	0.316821	0.289729	0.120537	0.272913	0.185189	0.251140	0.277096	0.286575	
2909000	0.085832	2	0.328677	0.290289	0.112967	0.268067	0.328677	0.290289	0.112967	0.268067	0.198370	0.261633	0.244850	0.295147	0.198370	0.261633	0.244850	0.295147	0.198370	0.261633	0.244850	0.295147	0.328677	0.290289	0.112967	0.268067	0.198370	0.261633	0.244850	0.295147	
2910000	0.085832	2	0.334574	0.289512	0.119407	0.256507	0.334574	0.289512	0.119407	0.256507	0.197472	0.279361	0.260780	0.262387	0.197472	0.279361	0.260780	0.262387	0.197472	0.279361	0.260780	0.262387	0.334574	0.289512	0.119407	0.256507	0.197472	0.279361	0.260780	0.262387	
2911000	0.085832	2	0.334574	0.289512	0.119407	0.256507	0.334574	0.289512	0.119407	0.256507	0.184218	0.280030	0.266618	0.269134	0.184218	0.280030	0.266618	0.269134	0.184218	0.280030	0.266618	0.269134	0.334574	0.289512	0.119407	0.256507	0.184218	0.280030	0.266618	0.269134	
2912000	0.085832	2	0.328385	0.290212	0.121878	0.259524	0.328385	0.290212	0.121878	0.259524	0.194109	0.258171	0.288031	0.259690	0.194109	0.258171	0.288031	0.259690	0.194109	0.258171	0.288031	0.259690	0.328385	0.290212	0.121878	0.259524	0.194109	0.258171	0.288031	0.259690	
2913000	0.085832	2	0.326808	0.284083	0.117289	0.271821	0.326808	0.284083	0.117289	0.271821	0.180843	0.262604	0.287755	0.268798	0.180843	0.262604	0.287755	0.268798	0.180843	0.262604	0.287755	0.268798	0.326808	0.284083	0.117289	0.271821	0.180843	0.262604	0.287755	0.268798	
2914000	0.085832	2	0.323269	0.279325	0.116631	0.280775	0.323269	0.279325	0.116631	0.280775	0.191975	0.248893	0.279929	0.279203	0.191975	0.248893	0.279929	0.279203	0.191975	0.248893	0.279929	0.279203	0.323269	0.279325	0.116631	0.280775	0.191975	0.248893	0.279929	0.279203	
2915000	0.085832	2	0.315565	0.289681	0.120800	0.273954	0.315565	0.289681	0.120800	0.273954	0.203321	0.228089	0.289905	0.278686	0.203321	0.228089	0.289905	0.278686	0.203321	0.228089	0.289905	0.278686	0.315565	0.289681	0.120800	0.273954	0.203321	0.228089	0.289905	0.278686	
2916000	0.085832	2	0.315565	0.289681	0.120800	0.273954	0.315565	0.289681	0.120800	0.273954	0.187671	0.286608	0.260044	0.265677	0.187671	0.286608	0.260044	0.265677	0.187671	0.286608	0.260044	0.265677	0.315565	0.289681	0.120800	0.273954	0.187671	0.286608	0.260044	0.265677	
2917000	0.085832	2	0.315565	0.289681	0.120800	0.273954	0.315565	0.289681	0.120800	0.273954	0.213879	0.269384	0.244455	0.272282	0.213879	0.269384	0.244455	0.272282	0.213879	0.269384	0.244455	0.272282	0.315565	0.289681	0.120800	0.273954	0.213879	0.269384	0.244455	0.272282	
2918000	0.085832	2	0.322931	0.288697	0.122687	0.265684	0.322931	0.288697	0.122687	0.265684	0.201875	0.271632	0.268698	0.257795	0.201875	0.271632	0.268698	0.257795	0.201875	0.271632	0.268698	0.257795	0.322931	0.288697	0.122687	0.265684	0.201875	0.271632	0.268698	0.257795	
2919000	0.085832	2	0.322931	0.288697	0.122687	0.265684	0.322931	0.288697	0.122687	0.265684	0.194156	0.262390	0.283927	0.259526	0.194156	0.262390	0.283927	0.259526	0.194156	0.262390	0.283927	0.259526	0.322931	0.288697	0.122687	0.265684	0.194156	0.262390	0.283927	0.259526	
2920000	0.085832	2	0.344360	0.284598	0.114138	0.256904	0.344360	0.284598	0.114138	0.256904	0.207732	0.266781	0.250287	0.275200	0.207732	0.266781	0.250287	0.275200	0.207732	0.266781	0.250287	0.275200	0.344360	0.284598	0.114138	0.256904	0.207732	0.266781	0.250287	0.275200	
2921000	0.085832	2	0.337613	0.273648	0.132746	0.255993	0.337613	0.273648	0.132746	0.255993	0.189267	0.259411	0.256234	0.295088	0.189267	0.259411	0.256234	0.295088	0.189267	0.259411	0.256234	0.295088	0.337613	0.273648	0.132746	0.255993	0.189267	0.259411	0.256234	0.295088	
2922000	0.085832	2	0.326956	0.288012	0.130431	0.254601	0.326956	0.288012	0.130431	0.254601	0.187867	0.250228	0.277318	0.284587	0.187867	0.250228	0.277318	0.284587	0.187867	0.250228	0.277318	0.284587	0.326956	0.288012	0.130431	0.254601	0.187867	0.250228	0.277318	0.284587	
2923000	0.085832	2	0.329644	0.284356	0.137488	0.248513	0.329644	0.284356	0.137488	0.248513	0.176050	0.289384	0.261768	0.272799	0.176050	0.289384	0.261768	0.272799	0.176050	0.289384	0.261768	0.272799	0.329644	0.284356	0.137488	0.248513	0.176050	0.289384	0.261768	0.272799	
2924000	0.085832	2	0.329644	0.284356	0.137488	0.248513	0.329644	0.284356	0.137488	0.248513	0.203278	0.237364	0.297804	0.261555	0.203278	0.237364	0.297804	0.261555	0.203278	0.237364	0.297804	0.261555	0.329644	0.284356	0.137488	0.248513	0.203278	0.237364	0.297804	0.261555	
2925000	0.085832	2	0.329644	0.284356	0.137488	0.248513	0.329644	0.284356	0.137488	0.248513	0.186428	0.270546	0.279312	0.263714	0.186428	0.270546	0.279312	0.263714	0.186428	0.270546	0.279312	0.263714	0.329644	0.284356	0.137488	0.248513	0.186428	0.270546	0.279312	0.263714	
2926000	0.085832	2	0.321240	0.295352	0.119955	0.263453	0.321240	0.295352	0.119955	0.263453	0.187839	0.268216	0.284666	0.259279	0.187839	0.268216	0.284666	0.259279	0.187839	0.268216	0.284666	0.259279	0.321240	0.295352	0.119955	0.263453	0.187839	0.268216	0.284666	0.259279	
2927000	0.085832	2	0.325742	0.279204	0.132386	0.262668	0.325742	0.279204	0.132386	0.262668	0.177178	0.280262	0.273148	0.269411	0.177178	0.280262	0.273148	0.269411	0.177178	0.280262	0.273148	0.269411	0.325742	0.279204	0.132386	0.262668	0.177178	0.280262	0.273148	0.269411	
2928000	0.085832	2	0.338785	0.280833	0.125573	0.254809	0.338785	0.280833	0.125573	0.254809	0.173292	0.263676	0.279976	0.283056	0.173292	0.263676	0.279976	0.283056	0.173292	0.263676	0.279976	0.283056	0.338785	0.280833	0.125573	0.254809	0.173292	0.263676	0.279976	0.283056	
2929000	0.085832	2	0.338785	0.280833	0.125573	0.254809	0.338785	0.280833	0.125573	0.254809	0.198473	0.261556	0.270264	0.269707	0.198473	0.261556	0.270264	0.269707	0.198473	0.261556	0.270264	0.269707	0.338785	0.280833	0.125573	0.254809	0.198473	0.261556	0.270264	0.269707	
2930000	0.085832	2	0.346384	0.266967	0.136427	0.250223	0.346384	0.266967	0.136427	0.250223	0.173613	0.260782	0.284514	0.281091	0.173613	0.260782	0.284514	0.281091	0.173613	0.260782	0.284514	0.281091	0.346384	0.266967	0.136427	0.250223	0.173613	0.260782	0.284514	0.281091	
2931000	0.085832	2	0.346384	0.266967	0.136427	0.250223	0.346384	0.266967	0.136427	0.250223	0.180754	0.251674	0.294851	0.272721	0.180754	0.251674	0.294851	0.272721	0.180754	0.251674	0.294851	0.272721	0.346384	0.266967	0.136427	0.250223	0.180754	0.251674	0.294851	0.272721	
2932000	0.085832	2	0.338804	0.275539	0.134878	0.250779	0.338804	0.275539	0.134878	0.250779	0.186409	0.265189	0.263544	0.284857	0.186409	0.265189	0.263544	0.284857	0.186409	0.265189	0.263544	0.284857	0.338804	0.275539	0.134878	0.250779	0.186409	0.265189	0.263544	0.284857	
2933000	0.085832	2	0.338804	0.275539	0.134878	0.250779	0.338804	0.275539	0.134878	0.250779	0.200897	0.249348	0.312660	0.237095	0.200897	0.249348	0.312660	0.237095	0.200897	0.249348	0.312660	0.237095	0.338804	0.275539	0.134878	0.250779	0.200897	0.249348	0.312660	0.237095	
2934000	0.085832	2	0.338804	0.275539	0.134878	0.250779	0.338804	0.275539	0.134878	0.250779	0.179377	0.273749	0.296625	0.250250	0.179377	0.273749	0.296625	0.250250	0.179377	0.273749	0.296625	0.250250	0.338804	0.275539	0.134878	0.250779	0.179377	0.273749	0.296625	0.250250	
2935000	0.085832	2	0.338804	0.275539	0.134878	0.250779	0.338804	0.275539	0.134878	0.250779	0.189838	0.272818	0.269007	0.268337	0.189838	0.272818	0.269007	0.268337	0.189838	0.272818	0.269007	0.268337	0.338804	0.275539	0.134878	0.250779	0.189838	0.272818	0.269007	0.268337	
2936000	0.085832	2	0.347978	0.265879	0.133898	0.252245	0.347978	0.265879	0.133898	0.252245	0.202567	0.248409	0.282923	0.266101	0.202567	0.248409	0.282923	0.266101	0.202567	0.248409	0.282923	0.266101	0.347978	0.265879	0.133898	0.252245	0.202567	0.248409	0.282923	0.266101	
2937000	0.085832	2	0.347848	0.269003	0.134533	0.248616	0.347848	0.269003	0.134533	0.248616	0.179822	0.264751	0.271486	0.283942	0.179822	0.264751	0.271486	0.283942	0.179822	0.264751	0.271486	0.283942	0.347848	0.269003	0.134533	0.248616	0.179822	0.264751	0.271486	0.283942	
2938000	0.085832	2	0.347764	0.271224	0.129721	0.251291	0.347764	0.271224	0.129721	0.251291	0.209695	0.259387	0.250817	0.280101	0.209695	0.259387	0.250817	0.280101	0.209695	0.259387	0.250817	0.280101	0.347764	0.271224	0.129721	0.251291	0.209695	0.259387	0.250817	0.280101	
2939000	0.085832	2	0.347764	0.271224	0.129721	0.251291	0.347764	0.271224	0.129721	0.251291	0.191352	0.277628	0.278371	0.252650	0.191352	0.277628	0.278371	0.252650	0.191352	0.277628	0.278371	0.252650	0.347764	0.271224	0.129721	0.251291	0.191352	0.277628	0.278371	0.252650	
2940000	0.085832	2	0.348418	0.274627	0.127974	0.248982	0.348418	0.274627	0.127974	0.248982	0.173906	0.290827	0.260139	0.275128	0.173906	0.290827	0.260139	0.275128	0.173906	0.290827	0.260139	0.275128	0.348418	0.274627	0.127974	0.248982	0.173906	0.290827	0.260139	0.275128	
2941000	0.085832	2	0.338792	0.292156	0.124444	0.244608	0.338792	0.292156	0.124444	0.244608	0.183450	0.238304	0.296662	0.281584	0.183450	0.238304	0.296662	0.281584	0.183450	0.238304	0.296662	0.281584	0.338792	0.292156	0.124444	0.244608	0.183450	0.238304	0.296662	0.281584	
2942000	0.085832	2	0.326731	0.292276	0.129772	0.251221	0.326731	0.292276	0.129772	0.251221	0.197161	0.261635	0.281476	0.259728	0.197161	0.261635	0.281476	0.259728	0.197161	0.261635	0.281476	0.259728	0.326731	0.292276	0.129772	0.251221	0.197161	0.261635	0.281476	0.259728	
2943000	0.085832	2	0.326731	0.292276	0.129772	0.251221	0.326731	0.292276	0.129772	0.251221	0.201333	0.273098	0.281984	0.243585	0.201333	0.273098	0.281984	0.243585	0.201333	0.273098	0.281984	0.243585	0.326731	0.292276	0.129772	0.251221	0.201333	0.273098	0.281984	0.243585	
2944000	0.085832	2	0.324306	0.286420	0.123151	0.266124	0.324306	0.286420	0.123151	0.266124	0.178332	0.277147	0.280316	0.264205	0.178332	0.277147	0.280316	0.264205	0.178332	0.277147	0.280316	0.264205	0.324306	0.286420	0.123151	0.266124	0.178332	0.277147	0.280316	0.264205	
2945000	0.085832	2	0.324306	0.286420	0.123151	0.266124	0.324306	0.286420	0.123151	0.266124	0.188236	0.258862	0.287200	0.265702	0.188236	0.258862	0.287200	0.265702	0.188236	0.258862	0.287200	0.265702	0.324306	0.286420	0.123151	0.266124	0.188236	0.258862	0.287200	0.265702	
2946000	0.085832	2	0.326988	0.291147	0.123394	0.258471	0.326988	0.291147	0.123394	0.258471	0.199403	0.247694	0.289664	0.263239	0.199403	0.247694	0.289664	0.263239	0.199403	0.247694	0.289664	0.263239	0.326988	0.291147	0.123394	0.258471	0.199403	0.247694	0.289664	0.263239	
2947000	0.085832	2	0.338441	0.266490	0.129127	0.265942	0.338441	0.266490	0.129127	0.265942	0.213130	0.270375	0.246049	0.270446	0.213130	0.270375	0.246049	0.270446	0.213130	0.270375	0.246049	0.270446	0.338441	0.266490	0.129127	0.265942	0.213130	0.270375	0.246049	0.270446	
2948000	0.085832	2	0.338441	0.266490	0.129127	0.265942	0.338441	0.266490	0.129127	0.265942	0.200412	0.232812	0.310976	0.255799	0.200412	0.232812	0.310976	0.255799	0.200412	0.232812	0.310976	0.255799	0.338441	0.266490	0.129127	0.265942	0.200412	0.232812	0.310976	0.255799	
2949000	0.085832	2	0.338441	0.266490	0.129127	0.265942	0.338441	0.266490	0.129127	0.265942	0.198965	0.232766	0.293712	0.274558	0.198965	0.232766	0.293712	0.274558	0.198965	0.232766	0.293712	0.274558	0.338441	0.266490	0.129127	0.265942	0.198965	0.232766	0.293712	0.274558	
2950000	0.085832	2	0.340156	0.286536	0.125766	0.247542	0.340156	0.286536	0.125766	0.247542	0.205884	0.261417	0.271883	0.260816	0.205884	0.261417	0.271883	0.260816	0.205884	0.261417	0.271883	0.260816	0.340156	0.286536	0.125766	0.247542	0.205884	0.261417	0.271883	0.260816	
2951000	0.085832	2	0.312806	0.289222	0.147641	0.250331	0.312806	0.289222	0.147641	0.250331	0.207446	0.248247	0.274299	0.270008	0.207446	0.248247	0.274299	0.270008	0.207446	0.248247	0.274299	0.270008	0.312806	0.289222	0.147641	0.250331	0.207446	0.248247	0.274299	0.270008	
2952000	0.085832	2	0.308459	0.277764	0.139733	0.274044	0.308459	0.277764	0.139733	0.274044	0.189765	0.263271	0.266738	0.280225	0.189765	0.263271	0.266738	0.280225	0.189765	0.263271	0.266738	0.280225	0.308459	0.277764	0.139733	0.274044	0.189765	0.263271	0.266738	0.280225	
2953000	0.085832	2	0.322059	0.292132	0.123839	0.261970	0.322059	0.292132	0.123839	0.261970	0.182485	0.255452	0.289757	0.272307	0.182485	0.255452	0.289757	0.272307	0.182485	0.255452	0.289757	0.272307	0.322059	0.292132	0.123839	0.261970	0.182485	0.255452	0.289757	0.272307	
2954000	0.085832	2	0.322059	0.292132	0.123839	0.261970	0.322059	0.292132	0.123839	0.261970	0.203044	0.237854	0.278540	0.280562	0.203044	0.237854	0.278540	0.280562	0.203044	0.237854	0.278540	0.280562	0.322059	0.292132	0.123839	0.261970	0.203044	0.237854	0.278540	0.280562	
2955000	0.085832	3	0.318896	0.287809	0.122966	0.270329	0.318896	0.287809	0.122966	0.270329	0.190952	0.261657	0.267110	0.280280	0.190952	0.261657	0.267110	0.280280	0.211590	0.258307	0.304468	0.225635	0.318896	0.287809	0.122966	0.270329	0.190952	0.261657	0.267110	0.280280	
2956000	0.085832	2	0.318896	0.287809	0.122966	0.270329	0.318896	0.287809	0.122966	0.270329	0.202734	0.246109	0.268042	0.283116	0.202734	0.246109	0.268042	0.283116	0.202734	0.246109	0.268042	0.283116	0.318896	0.287809	0.122966	0.270329	0.202734	0.246109	0.268042	0.283116	
2957000	0.085832	4	0.348868	0.286150	0.112172	0.252809	0.348868	0.286150	0.112172	0.252809	0.200945	0.272404	0.255077	0.271575	0.177440	0.310440	0.103003	0.409117	0.197009	0.192033	0.356744	0.254214	0.348868	0.286150	0.112172	0.252809	0.200945	0.272404	0.255077	0.271575	
2958000	0.085832	2	0.341408	0.280878	0.109983	0.267731	0.341408	0.280878	0.109983	0.267731	0.207971	0.240803	0.262830	0.288396	0.207971	0.240803	0.262830	0.288396	0.207971	0.240803	0.262830	0.288396	0.341408	0.280878	0.109983	0.267731	0.207971	0.240803	0.262830	0.288396	
2959000	0.085832	2	0.341408	0.280878	0.109983	0.267731	0.341408	0.280878	0.109983	0.267731	0.193217	0.276538	0.266248	0.263997	0.193217	0.276538	0.266248	0.263997	0.193217	0.276538	0.266248	0.263997	0.341408	0.280878	0.109983	0.267731	0.193217	0.276538	0.266248	0.263997	
2960000	0.085832	2	0.341408	0.280878	0.109983	0.267731	0.341408	0.280878	0.109983	0.267731	0.183909	0.292052	0.241621	0.282418	0.183909	0.292052	0.241621	0.282418	0.183909	0.292052	0.241621	0.282418	0.341408	0.280878	0.109983	0.267731	0.183909	0.292052	0.241621	0.282418	
2961000	0.085832	2	0.350124	0.278210	0.113586	0.258081	0.350124	0.278210	0.113586	0.258081	0.196255	0.254726	0.272907	0.276113	0.196255	0.254726	0.272907	0.276113	0.196255	0.254726	0.272907	0.276113	0.350124	0.278210	0.113586	0.258081	0.196255	0.254726	0.272907	0.276113	
2962000	0.085832	2	0.335594	0.286923	0.122072	0.255411	0.335594	0.286923	0.122072	0.255411	0.196309	0.253747	0.295132	0.254811	0.196309	0.253747	0.295132	0.254811	0.196309	0.253747	0.295132	0.254811	0.335594	0.286923	0.122072	0.255411	0.196309	0.253747	0.295132	0.254811	
2963000	0.085832	2	0.343429	0.292297	0.117848	0.246426	0.343429	0.292297	0.117848	0.246426	0.212653	0.259491	0.263494	0.264361	0.212653	0.259491	0.263494	0.264361	0.212653	0.259491	0.263494	0.264361	0.343429	0.292297	0.117848	0.246426	0.212653	0.259491	0.263494	0.264361	
2964000	0.085832	2	0.342765	0.290083	0.112531	0.254621	0.342765	0.290083	0.112531	0.254621	0.183330	0.257761	0.239548	0.319362	0.183330	0.257761	0.239548	0.319362	0.183330	0.257761	0.239548	0.319362	0.342765	0.290083	0.112531	0.254621	0.183330	0.257761	0.239548	0.319362	
2965000	0.085832	2	0.330592	0.303049	0.109920	0.256439	0.330592	0.303049	0.109920	0.256439	0.200487	0.268520	0.278375	0.252618	0.200487	0.268520	0.278375	0.252618	0.200487	0.268520	0.278375	0.252618	0.330592	0.303049	0.109920	0.256439	0.200487	0.268520	0.278375	0.252618	
2966000	0.085832	2	0.337032	0.298160	0.113762	0.251046	0.337032	0.298160	0.113762	0.251046	0.196767	0.246957	0.278343	0.277933	0.196767	0.246957	0.278343	0.277933	0.196767	0.246957	0.278343	0.277933	0.337032	0.298160	0.113762	0.251046	0.196767	0.246957	0.278343	0.277933	
2967000	0.085832	3	0.312691	0.299624	0.121850	0.265835	0.312691	0.299624	0.121850	0.265835	0.192502	0.276774	0.253672	0.277052	0.154060	0.279651	0.238325	0.327964	0.192502	0.276774	0.253672	0.277052	0.312691	0.299624	0.121850	0.265835	0.192502	0.276774	0.253672	0.277052	
2968000	0.085832	2	0.320408	0.304058	0.114832	0.260702	0.320408	0.304058	0.114832	0.260702	0.179137	0.269467	0.256542	0.294854	0.179137	0.269467	0.256542	0.294854	0.179137	0.269467	0.256542	0.294854	0.320408	0.304058	0.114832	0.260702	0.179137	0.269467	0.256542	0.294854	
2969000	0.085832	2	0.340638	0.264204	0.120778	0.274380	0.340638	0.264204	0.120778	0.274380	0.182612	0.275154	0.251071	0.291163	0.182612	0.275154	0.251071	0.291163	0.182612	0.275154	0.251071	0.291163	0.340638	0.264204	0.120778	0.274380	0.182612	0.275154	0.251071	0.291163	
2970000	0.085832	3	0.310615	0.298280	0.123113	0.267992	0.310615	0.298280	0.123113	0.267992	0.180976	0.264903	0.239951	0.314171	0.180976	0.264903	0.239951	0.314171	0.216177	0.166163	0.449522	0.168138	0.310615	0.298280	0.123113	0.267992	0.180976	0.264903	0.239951	0.314171	
2971000	0.085832	2	0.310724	0.290050	0.125176	0.274050	0.310724	0.290050	0.125176	0.274050	0.202236	0.255815	0.277677	0.264272	0.202236	0.255815	0.277677	0.264272	0.202236	0.255815	0.277677	0.264272	0.310724	0.290050	0.125176	0.274050	0.202236	0.255815	0.277677	0.264272	
2972000	0.085832	2	0.308367	0.298332	0.132712	0.260590	0.308367	0.298332	0.132712	0.260590	0.193863	0.250521	0.281462	0.274154	0.193863	0.250521	0.281462	0.274154	0.193863	0.250521	0.281462	0.274154	0.308367	0.298332	0.132712	0.260590	0.193863	0.250521	0.281462	0.274154	
2973000	0.085832	2	0.318209	0.307532	0.125892	0.248366	0.318209	0.307532	0.125892	0.248366	0.197388	0.261282	0.264201	0.277129	0.197388	0.261282	0.264201	0.277129	0.197388	0.261282	0.264201	0.277129	0.318209	0.307532	0.125892	0.248366	0.197388	0.261282	0.264201	0.277129	
2974000	0.085832	2	0.311322	0.287142	0.133956	0.267579	0.311322	0.287142	0.133956	0.267579	0.200275	0.278230	0.255267	0.266228	0.200275	0.278230	0.255267	0.266228	0.200275	0.278230	0.255267	0.266228	0.311322	0.287142	0.133956	0.267579	0.200275	0.278230	0.255267	0.266228	
2975000	0.085832	2	0.322400	0.284962	0.123243	0.269395	0.322400	0.284962	0.123243	0.269395	0.197537	0.248237	0.281003	0.273223	0.197537	0.248237	0.281003	0.273223	0.197537	0.248237	0.281003	0.273223	0.322400	0.284962	0.123243	0.269395	0.197537	0.248237	0.281003	0.273223	
2976000	0.085832	2	0.322400	0.284962	0.123243	0.269395	0.322400	0.284962	0.123243	0.269395	0.177568	0.273945	0.252850	0.295637	0.177568	0.273945	0.252850	0.295637	0.177568	0.273945	0.252850	0.295637	0.322400	0.284962	0.123243	0.269395	0.177568	0.273945	0.252850	0.295637	
2977000	0.085832	2	0.334275	0.285039	0.116622	0.264065	0.334275	0.285039	0.116622	0.264065	0.214743	0.265227	0.254612	0.265418	0.214743	0.265227	0.254612	0.265418	0.214743	0.265227	0.254612	0.265418	0.334275	0.285039	0.116622	0.264065	0.214743	0.265227	0.254612	0.265418	
2978000	0.085832	2	0.348577	0.274888	0.119289	0.257246	0.348577	0.274888	0.119289	0.257246	0.176722	0.272483	0.276552	0.274243	0.176722	0.272483	0.276552	0.274243	0.176722	0.272483	0.276552	0.274243	0.348577	0.274888	0.119289	0.257246	0.176722	0.272483	0.276552	0.274243	
