Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
6849000	0.085832	2	0.324567	0.292656	0.114498	0.268278	0.324567	0.292656	0.114498	0.268278	0.180456	0.260539	0.264512	0.294493	0.180456	0.260539	0.264512	0.294493	0.180456	0.260539	0.264512	0.294493	0.324567	0.292656	0.114498	0.268278	0.180456	0.260539	0.264512	0.294493	
6850000	0.085832	2	0.336467	0.289393	0.116590	0.257550	0.336467	0.289393	0.116590	0.257550	0.186652	0.281255	0.248409	0.283683	0.186652	0.281255	0.248409	0.283683	0.186652	0.281255	0.248409	0.283683	0.336467	0.289393	0.116590	0.257550	0.186652	0.281255	0.248409	0.283683	
6851000	0.085832	2	0.336467	0.289393	0.116590	0.257550	0.336467	0.289393	0.116590	0.257550	0.197459	0.260258	0.259881	0.282402	0.197459	0.260258	0.259881	0.282402	0.197459	0.260258	0.259881	0.282402	0.336467	0.289393	0.116590	0.257550	0.197459	0.260258	0.259881	0.282402	
6852000	0.085832	2	0.339443	0.283578	0.114466	0.262513	0.339443	0.283578	0.114466	0.262513	0.195676	0.282407	0.230162	0.291756	0.195676	0.282407	0.230162	0.291756	0.195676	0.282407	0.230162	0.291756	0.339443	0.283578	0.114466	0.262513	0.195676	0.282407	0.230162	0.291756	
6853000	0.085832	2	0.339443	0.283578	0.114466	0.262513	0.339443	0.283578	0.114466	0.262513	0.227482	0.256665	0.260093	0.255760	0.227482	0.256665	0.260093	0.255760	0.227482	0.256665	0.260093	0.255760	0.339443	0.283578	0.114466	0.262513	0.227482	0.256665	0.260093	0.255760	
6854000	0.085832	3	0.339443	0.283578	0.114466	0.262513	0.339443	0.283578	0.114466	0.262513	0.195494	0.255095	0.258635	0.290775	0.195494	0.255095	0.258635	0.290775	0.252232	0.200073	0.397061	0.150633	0.339443	0.283578	0.114466	0.262513	0.195494	0.255095	0.258635	0.290775	
6855000	0.085832	2	0.341294	0.289589	0.113727	0.255391	0.341294	0.289589	0.113727	0.255391	0.188638	0.263638	0.290964	0.256760	0.188638	0.263638	0.290964	0.256760	0.188638	0.263638	0.290964	0.256760	0.341294	0.289589	0.113727	0.255391	0.188638	0.263638	0.290964	0.256760	
6856000	0.085832	3	0.341294	0.289589	0.113727	0.255391	0.341294	0.289589	0.113727	0.255391	0.206491	0.238017	0.293821	0.261671	0.118964	0.253079	0.137508	0.490448	0.206491	0.238017	0.293821	0.261671	0.341294	0.289589	0.113727	0.255391	0.206491	0.238017	0.293821	0.261671	
6857000	0.085832	2	0.321304	0.297450	0.120143	0.261103	0.321304	0.297450	0.120143	0.261103	0.170344	0.265938	0.269789	0.293929	0.170344	0.265938	0.269789	0.293929	0.170344	0.265938	0.269789	0.293929	0.321304	0.297450	0.120143	0.261103	0.170344	0.265938	0.269789	0.293929	
6858000	0.085832	2	0.338216	0.288268	0.118088	0.255429	0.338216	0.288268	0.118088	0.255429	0.198168	0.255857	0.264179	0.281795	0.198168	0.255857	0.264179	0.281795	0.198168	0.255857	0.264179	0.281795	0.338216	0.288268	0.118088	0.255429	0.198168	0.255857	0.264179	0.281795	
6859000	0.085832	2	0.325422	0.291425	0.114105	0.269047	0.325422	0.291425	0.114105	0.269047	0.176171	0.293061	0.274156	0.256612	0.176171	0.293061	0.274156	0.256612	0.176171	0.293061	0.274156	0.256612	0.325422	0.291425	0.114105	0.269047	0.176171	0.293061	0.274156	0.256612	
6860000	0.085832	2	0.325422	0.291425	0.114105	0.269047	0.325422	0.291425	0.114105	0.269047	0.197633	0.275990	0.249739	0.276639	0.197633	0.275990	0.249739	0.276639	0.197633	0.275990	0.249739	0.276639	0.325422	0.291425	0.114105	0.269047	0.197633	0.275990	0.249739	0.276639	
6861000	0.085832	2	0.325422	0.291425	0.114105	0.269047	0.325422	0.291425	0.114105	0.269047	0.186316	0.261366	0.274862	0.277457	0.186316	0.261366	0.274862	0.277457	0.186316	0.261366	0.274862	0.277457	0.325422	0.291425	0.114105	0.269047	0.186316	0.261366	0.274862	0.277457	
6862000	0.085832	2	0.323768	0.288460	0.109113	0.278659	0.323768	0.288460	0.109113	0.278659	0.178111	0.256290	0.281397	0.284202	0.178111	0.256290	0.281397	0.284202	0.178111	0.256290	0.281397	0.284202	0.323768	0.288460	0.109113	0.278659	0.178111	0.256290	0.281397	0.284202	
6863000	0.085832	2	0.324752	0.291200	0.121501	0.262547	0.324752	0.291200	0.121501	0.262547	0.177701	0.255120	0.296329	0.270850	0.177701	0.255120	0.296329	0.270850	0.177701	0.255120	0.296329	0.270850	0.324752	0.291200	0.121501	0.262547	0.177701	0.255120	0.296329	0.270850	
6864000	0.085832	2	0.324752	0.291200	0.121501	0.262547	0.324752	0.291200	0.121501	0.262547	0.186727	0.282005	0.261455	0.269813	0.186727	0.282005	0.261455	0.269813	0.186727	0.282005	0.261455	0.269813	0.324752	0.291200	0.121501	0.262547	0.186727	0.282005	0.261455	0.269813	
6865000	0.085832	2	0.324752	0.291200	0.121501	0.262547	0.324752	0.291200	0.121501	0.262547	0.194858	0.237126	0.296307	0.271708	0.194858	0.237126	0.296307	0.271708	0.194858	0.237126	0.296307	0.271708	0.324752	0.291200	0.121501	0.262547	0.194858	0.237126	0.296307	0.271708	
6866000	0.085832	2	0.333234	0.281796	0.133120	0.251850	0.333234	0.281796	0.133120	0.251850	0.197402	0.271285	0.269030	0.262283	0.197402	0.271285	0.269030	0.262283	0.197402	0.271285	0.269030	0.262283	0.333234	0.281796	0.133120	0.251850	0.197402	0.271285	0.269030	0.262283	
6867000	0.085832	2	0.334963	0.291264	0.128467	0.245306	0.334963	0.291264	0.128467	0.245306	0.187152	0.265462	0.269261	0.278125	0.187152	0.265462	0.269261	0.278125	0.187152	0.265462	0.269261	0.278125	0.334963	0.291264	0.128467	0.245306	0.187152	0.265462	0.269261	0.278125	
6868000	0.085832	2	0.309318	0.287566	0.131168	0.271948	0.309318	0.287566	0.131168	0.271948	0.195270	0.261607	0.255194	0.287929	0.195270	0.261607	0.255194	0.287929	0.195270	0.261607	0.255194	0.287929	0.309318	0.287566	0.131168	0.271948	0.195270	0.261607	0.255194	0.287929	
6869000	0.085832	3	0.332232	0.285842	0.115763	0.266163	0.332232	0.285842	0.115763	0.266163	0.181978	0.289038	0.244010	0.284974	0.160832	0.246952	0.199990	0.392226	0.181978	0.289038	0.244010	0.284974	0.332232	0.285842	0.115763	0.266163	0.181978	0.289038	0.244010	0.284974	
6870000	0.085832	2	0.332232	0.285842	0.115763	0.266163	0.332232	0.285842	0.115763	0.266163	0.199914	0.262475	0.268995	0.268616	0.199914	0.262475	0.268995	0.268616	0.199914	0.262475	0.268995	0.268616	0.332232	0.285842	0.115763	0.266163	0.199914	0.262475	0.268995	0.268616	
6871000	0.085832	2	0.332232	0.285842	0.115763	0.266163	0.332232	0.285842	0.115763	0.266163	0.190686	0.270367	0.271406	0.267542	0.190686	0.270367	0.271406	0.267542	0.190686	0.270367	0.271406	0.267542	0.332232	0.285842	0.115763	0.266163	0.190686	0.270367	0.271406	0.267542	
6872000	0.085832	2	0.330080	0.289816	0.113143	0.266961	0.330080	0.289816	0.113143	0.266961	0.191000	0.277496	0.252981	0.278523	0.191000	0.277496	0.252981	0.278523	0.191000	0.277496	0.252981	0.278523	0.330080	0.289816	0.113143	0.266961	0.191000	0.277496	0.252981	0.278523	
6873000	0.085832	2	0.330080	0.289816	0.113143	0.266961	0.330080	0.289816	0.113143	0.266961	0.188208	0.267059	0.260517	0.284216	0.188208	0.267059	0.260517	0.284216	0.188208	0.267059	0.260517	0.284216	0.330080	0.289816	0.113143	0.266961	0.188208	0.267059	0.260517	0.284216	
6874000	0.085832	2	0.336071	0.290533	0.114528	0.258868	0.336071	0.290533	0.114528	0.258868	0.197567	0.276544	0.260331	0.265558	0.197567	0.276544	0.260331	0.265558	0.197567	0.276544	0.260331	0.265558	0.336071	0.290533	0.114528	0.258868	0.197567	0.276544	0.260331	0.265558	
6875000	0.085832	2	0.336071	0.290533	0.114528	0.258868	0.336071	0.290533	0.114528	0.258868	0.218212	0.262326	0.262975	0.256487	0.218212	0.262326	0.262975	0.256487	0.218212	0.262326	0.262975	0.256487	0.336071	0.290533	0.114528	0.258868	0.218212	0.262326	0.262975	0.256487	
6876000	0.085832	2	0.329213	0.290416	0.119561	0.260809	0.329213	0.290416	0.119561	0.260809	0.183541	0.292767	0.270605	0.253087	0.183541	0.292767	0.270605	0.253087	0.183541	0.292767	0.270605	0.253087	0.329213	0.290416	0.119561	0.260809	0.183541	0.292767	0.270605	0.253087	
6877000	0.085832	2	0.329213	0.290416	0.119561	0.260809	0.329213	0.290416	0.119561	0.260809	0.197510	0.263666	0.307622	0.231202	0.197510	0.263666	0.307622	0.231202	0.197510	0.263666	0.307622	0.231202	0.329213	0.290416	0.119561	0.260809	0.197510	0.263666	0.307622	0.231202	
6878000	0.085832	2	0.327417	0.281476	0.126471	0.264635	0.327417	0.281476	0.126471	0.264635	0.201211	0.234215	0.333493	0.231081	0.327417	0.281476	0.126471	0.264635	0.201211	0.234215	0.333493	0.231081	0.327417	0.281476	0.126471	0.264635	0.201211	0.234215	0.333493	0.231081	
6879000	0.085832	2	0.300494	0.273992	0.146010	0.279504	0.300494	0.273992	0.146010	0.279504	0.181145	0.261392	0.274714	0.282749	0.181145	0.261392	0.274714	0.282749	0.181145	0.261392	0.274714	0.282749	0.300494	0.273992	0.146010	0.279504	0.181145	0.261392	0.274714	0.282749	
6880000	0.085832	2	0.331823	0.275778	0.147738	0.244661	0.331823	0.275778	0.147738	0.244661	0.165127	0.293217	0.272685	0.268971	0.165127	0.293217	0.272685	0.268971	0.165127	0.293217	0.272685	0.268971	0.331823	0.275778	0.147738	0.244661	0.165127	0.293217	0.272685	0.268971	
6881000	0.085832	2	0.345974	0.256851	0.142597	0.254577	0.345974	0.256851	0.142597	0.254577	0.200783	0.252726	0.270921	0.275571	0.200783	0.252726	0.270921	0.275571	0.200783	0.252726	0.270921	0.275571	0.345974	0.256851	0.142597	0.254577	0.200783	0.252726	0.270921	0.275571	
6882000	0.085832	2	0.339810	0.257357	0.157482	0.245352	0.339810	0.257357	0.157482	0.245352	0.202654	0.264144	0.271063	0.262139	0.202654	0.264144	0.271063	0.262139	0.202654	0.264144	0.271063	0.262139	0.339810	0.257357	0.157482	0.245352	0.202654	0.264144	0.271063	0.262139	
6883000	0.085832	2	0.339810	0.257357	0.157482	0.245352	0.339810	0.257357	0.157482	0.245352	0.180222	0.283996	0.277627	0.258156	0.180222	0.283996	0.277627	0.258156	0.180222	0.283996	0.277627	0.258156	0.339810	0.257357	0.157482	0.245352	0.180222	0.283996	0.277627	0.258156	
6884000	0.085832	2	0.340093	0.260387	0.144323	0.255197	0.340093	0.260387	0.144323	0.255197	0.174206	0.274125	0.291505	0.260165	0.174206	0.274125	0.291505	0.260165	0.174206	0.274125	0.291505	0.260165	0.340093	0.260387	0.144323	0.255197	0.174206	0.274125	0.291505	0.260165	
6885000	0.085832	2	0.339392	0.256543	0.158589	0.245476	0.339392	0.256543	0.158589	0.245476	0.185877	0.244841	0.288918	0.280364	0.185877	0.244841	0.288918	0.280364	0.185877	0.244841	0.288918	0.280364	0.339392	0.256543	0.158589	0.245476	0.185877	0.244841	0.288918	0.280364	
6886000	0.085832	2	0.338021	0.262175	0.145057	0.254747	0.338021	0.262175	0.145057	0.254747	0.195368	0.262623	0.288730	0.253278	0.195368	0.262623	0.288730	0.253278	0.195368	0.262623	0.288730	0.253278	0.338021	0.262175	0.145057	0.254747	0.195368	0.262623	0.288730	0.253278	
6887000	0.085832	2	0.336602	0.272883	0.137571	0.252943	0.336602	0.272883	0.137571	0.252943	0.204465	0.262932	0.271375	0.261228	0.204465	0.262932	0.271375	0.261228	0.204465	0.262932	0.271375	0.261228	0.336602	0.272883	0.137571	0.252943	0.204465	0.262932	0.271375	0.261228	
6888000	0.085832	2	0.340883	0.289940	0.122145	0.247032	0.340883	0.289940	0.122145	0.247032	0.192313	0.283807	0.274823	0.249057	0.192313	0.283807	0.274823	0.249057	0.192313	0.283807	0.274823	0.249057	0.340883	0.289940	0.122145	0.247032	0.192313	0.283807	0.274823	0.249057	
6889000	0.085832	2	0.337955	0.285728	0.129618	0.246699	0.337955	0.285728	0.129618	0.246699	0.179529	0.267672	0.265350	0.287449	0.179529	0.267672	0.265350	0.287449	0.179529	0.267672	0.265350	0.287449	0.337955	0.285728	0.129618	0.246699	0.179529	0.267672	0.265350	0.287449	
6890000	0.085832	2	0.337955	0.285728	0.129618	0.246699	0.337955	0.285728	0.129618	0.246699	0.205073	0.260556	0.260611	0.273760	0.205073	0.260556	0.260611	0.273760	0.205073	0.260556	0.260611	0.273760	0.337955	0.285728	0.129618	0.246699	0.205073	0.260556	0.260611	0.273760	
6891000	0.085832	2	0.337259	0.297996	0.122224	0.242522	0.337259	0.297996	0.122224	0.242522	0.175475	0.281913	0.275068	0.267544	0.175475	0.281913	0.275068	0.267544	0.175475	0.281913	0.275068	0.267544	0.337259	0.297996	0.122224	0.242522	0.175475	0.281913	0.275068	0.267544	
6892000	0.085832	2	0.325652	0.292643	0.132578	0.249127	0.325652	0.292643	0.132578	0.249127	0.201392	0.282717	0.253147	0.262744	0.201392	0.282717	0.253147	0.262744	0.201392	0.282717	0.253147	0.262744	0.325652	0.292643	0.132578	0.249127	0.201392	0.282717	0.253147	0.262744	
6893000	0.085832	3	0.321262	0.278431	0.135748	0.264559	0.321262	0.278431	0.135748	0.264559	0.180766	0.257123	0.271832	0.290279	0.131428	0.267638	0.119801	0.481133	0.180766	0.257123	0.271832	0.290279	0.321262	0.278431	0.135748	0.264559	0.180766	0.257123	0.271832	0.290279	
6894000	0.085832	2	0.347710	0.274872	0.118737	0.258681	0.347710	0.274872	0.118737	0.258681	0.189130	0.287689	0.236629	0.286552	0.189130	0.287689	0.236629	0.286552	0.189130	0.287689	0.236629	0.286552	0.347710	0.274872	0.118737	0.258681	0.189130	0.287689	0.236629	0.286552	
6895000	0.085832	3	0.323505	0.287517	0.135192	0.253786	0.323505	0.287517	0.135192	0.253786	0.226936	0.254139	0.293851	0.225074	0.107431	0.378697	0.263762	0.250110	0.226936	0.254139	0.293851	0.225074	0.323505	0.287517	0.135192	0.253786	0.226936	0.254139	0.293851	0.225074	
6896000	0.085832	2	0.312102	0.289665	0.135175	0.263059	0.312102	0.289665	0.135175	0.263059	0.212872	0.219474	0.312135	0.255519	0.312102	0.289665	0.135175	0.263059	0.212872	0.219474	0.312135	0.255519	0.312102	0.289665	0.135175	0.263059	0.212872	0.219474	0.312135	0.255519	
6897000	0.085832	2	0.317683	0.278851	0.138561	0.264906	0.317683	0.278851	0.138561	0.264906	0.191932	0.250982	0.269260	0.287825	0.191932	0.250982	0.269260	0.287825	0.191932	0.250982	0.269260	0.287825	0.317683	0.278851	0.138561	0.264906	0.191932	0.250982	0.269260	0.287825	
6898000	0.085832	2	0.336843	0.276399	0.128130	0.258628	0.336843	0.276399	0.128130	0.258628	0.190673	0.261664	0.292197	0.255465	0.190673	0.261664	0.292197	0.255465	0.190673	0.261664	0.292197	0.255465	0.336843	0.276399	0.128130	0.258628	0.190673	0.261664	0.292197	0.255465	
6899000	0.085832	2	0.345456	0.269099	0.136900	0.248545	0.345456	0.269099	0.136900	0.248545	0.182461	0.264685	0.306722	0.246132	0.182461	0.264685	0.306722	0.246132	0.182461	0.264685	0.306722	0.246132	0.345456	0.269099	0.136900	0.248545	0.182461	0.264685	0.306722	0.246132	
6900000	0.085832	2	0.345456	0.269099	0.136900	0.248545	0.345456	0.269099	0.136900	0.248545	0.192643	0.286865	0.268274	0.252218	0.192643	0.286865	0.268274	0.252218	0.192643	0.286865	0.268274	0.252218	0.345456	0.269099	0.136900	0.248545	0.192643	0.286865	0.268274	0.252218	
6901000	0.085832	2	0.316218	0.299155	0.131425	0.253201	0.316218	0.299155	0.131425	0.253201	0.200274	0.279646	0.264813	0.255267	0.200274	0.279646	0.264813	0.255267	0.200274	0.279646	0.264813	0.255267	0.316218	0.299155	0.131425	0.253201	0.200274	0.279646	0.264813	0.255267	
6902000	0.085832	2	0.326133	0.270977	0.123396	0.279493	0.326133	0.270977	0.123396	0.279493	0.196818	0.248293	0.295496	0.259392	0.196818	0.248293	0.295496	0.259392	0.196818	0.248293	0.295496	0.259392	0.326133	0.270977	0.123396	0.279493	0.196818	0.248293	0.295496	0.259392	
6903000	0.085832	2	0.334365	0.283947	0.125769	0.255919	0.334365	0.283947	0.125769	0.255919	0.198298	0.268614	0.261140	0.271947	0.198298	0.268614	0.261140	0.271947	0.198298	0.268614	0.261140	0.271947	0.334365	0.283947	0.125769	0.255919	0.198298	0.268614	0.261140	0.271947	
6904000	0.085832	2	0.334365	0.283947	0.125769	0.255919	0.334365	0.283947	0.125769	0.255919	0.178409	0.277970	0.267029	0.276592	0.178409	0.277970	0.267029	0.276592	0.178409	0.277970	0.267029	0.276592	0.334365	0.283947	0.125769	0.255919	0.178409	0.277970	0.267029	0.276592	
6905000	0.085832	2	0.334365	0.283947	0.125769	0.255919	0.334365	0.283947	0.125769	0.255919	0.199257	0.262540	0.268932	0.269271	0.199257	0.262540	0.268932	0.269271	0.199257	0.262540	0.268932	0.269271	0.334365	0.283947	0.125769	0.255919	0.199257	0.262540	0.268932	0.269271	
6906000	0.085832	2	0.337686	0.277715	0.128678	0.255921	0.337686	0.277715	0.128678	0.255921	0.187980	0.283881	0.252211	0.275928	0.187980	0.283881	0.252211	0.275928	0.187980	0.283881	0.252211	0.275928	0.337686	0.277715	0.128678	0.255921	0.187980	0.283881	0.252211	0.275928	
6907000	0.085832	2	0.334095	0.281613	0.128652	0.255641	0.334095	0.281613	0.128652	0.255641	0.198309	0.265497	0.291848	0.244345	0.198309	0.265497	0.291848	0.244345	0.198309	0.265497	0.291848	0.244345	0.334095	0.281613	0.128652	0.255641	0.198309	0.265497	0.291848	0.244345	
6908000	0.085832	2	0.336115	0.280793	0.122148	0.260944	0.336115	0.280793	0.122148	0.260944	0.218737	0.246322	0.262206	0.272735	0.218737	0.246322	0.262206	0.272735	0.218737	0.246322	0.262206	0.272735	0.336115	0.280793	0.122148	0.260944	0.218737	0.246322	0.262206	0.272735	
6909000	0.085832	2	0.336115	0.280793	0.122148	0.260944	0.336115	0.280793	0.122148	0.260944	0.201163	0.271498	0.270389	0.256950	0.201163	0.271498	0.270389	0.256950	0.201163	0.271498	0.270389	0.256950	0.336115	0.280793	0.122148	0.260944	0.201163	0.271498	0.270389	0.256950	
6910000	0.085832	2	0.335087	0.287811	0.118968	0.258134	0.335087	0.287811	0.118968	0.258134	0.189393	0.265330	0.296022	0.249255	0.189393	0.265330	0.296022	0.249255	0.189393	0.265330	0.296022	0.249255	0.335087	0.287811	0.118968	0.258134	0.189393	0.265330	0.296022	0.249255	
6911000	0.085832	2	0.324078	0.294456	0.115401	0.266065	0.324078	0.294456	0.115401	0.266065	0.190705	0.262678	0.286598	0.260019	0.190705	0.262678	0.286598	0.260019	0.190705	0.262678	0.286598	0.260019	0.324078	0.294456	0.115401	0.266065	0.190705	0.262678	0.286598	0.260019	
6912000	0.085832	2	0.324078	0.294456	0.115401	0.266065	0.324078	0.294456	0.115401	0.266065	0.182732	0.271512	0.274330	0.271426	0.182732	0.271512	0.274330	0.271426	0.182732	0.271512	0.274330	0.271426	0.324078	0.294456	0.115401	0.266065	0.182732	0.271512	0.274330	0.271426	
6913000	0.085832	2	0.324078	0.294456	0.115401	0.266065	0.324078	0.294456	0.115401	0.266065	0.179238	0.248520	0.305524	0.266718	0.179238	0.248520	0.305524	0.266718	0.179238	0.248520	0.305524	0.266718	0.324078	0.294456	0.115401	0.266065	0.179238	0.248520	0.305524	0.266718	
6914000	0.085832	2	0.337876	0.276816	0.115669	0.269639	0.337876	0.276816	0.115669	0.269639	0.197513	0.252048	0.277661	0.272779	0.197513	0.252048	0.277661	0.272779	0.197513	0.252048	0.277661	0.272779	0.337876	0.276816	0.115669	0.269639	0.197513	0.252048	0.277661	0.272779	
6915000	0.085832	2	0.333785	0.283835	0.112887	0.269493	0.333785	0.283835	0.112887	0.269493	0.199628	0.248014	0.277879	0.274479	0.199628	0.248014	0.277879	0.274479	0.199628	0.248014	0.277879	0.274479	0.333785	0.283835	0.112887	0.269493	0.199628	0.248014	0.277879	0.274479	
6916000	0.085832	3	0.333785	0.283835	0.112887	0.269493	0.333785	0.283835	0.112887	0.269493	0.201734	0.281802	0.239989	0.276475	0.081165	0.302519	0.227012	0.389305	0.201734	0.281802	0.239989	0.276475	0.333785	0.283835	0.112887	0.269493	0.201734	0.281802	0.239989	0.276475	
6917000	0.085832	2	0.338136	0.288246	0.107862	0.265756	0.338136	0.288246	0.107862	0.265756	0.194084	0.243110	0.284382	0.278424	0.194084	0.243110	0.284382	0.278424	0.194084	0.243110	0.284382	0.278424	0.338136	0.288246	0.107862	0.265756	0.194084	0.243110	0.284382	0.278424	
6918000	0.085832	2	0.318992	0.307069	0.111739	0.262200	0.318992	0.307069	0.111739	0.262200	0.194408	0.260880	0.267990	0.276722	0.194408	0.260880	0.267990	0.276722	0.194408	0.260880	0.267990	0.276722	0.318992	0.307069	0.111739	0.262200	0.194408	0.260880	0.267990	0.276722	
6919000	0.085832	3	0.318992	0.307069	0.111739	0.262200	0.318992	0.307069	0.111739	0.262200	0.213980	0.285147	0.252630	0.248243	0.140851	0.237410	0.291429	0.330310	0.213980	0.285147	0.252630	0.248243	0.318992	0.307069	0.111739	0.262200	0.213980	0.285147	0.252630	0.248243	
6920000	0.085832	2	0.323525	0.303462	0.105703	0.267310	0.323525	0.303462	0.105703	0.267310	0.171155	0.265187	0.274158	0.289500	0.171155	0.265187	0.274158	0.289500	0.171155	0.265187	0.274158	0.289500	0.323525	0.303462	0.105703	0.267310	0.171155	0.265187	0.274158	0.289500	
6921000	0.085832	3	0.322453	0.283983	0.117315	0.276248	0.322453	0.283983	0.117315	0.276248	0.203478	0.278816	0.247323	0.270383	0.203478	0.278816	0.247323	0.270383	0.252461	0.225757	0.351848	0.169935	0.322453	0.283983	0.117315	0.276248	0.203478	0.278816	0.247323	0.270383	
6922000	0.085832	3	0.318418	0.289331	0.115690	0.276561	0.318418	0.289331	0.115690	0.276561	0.189544	0.258180	0.282871	0.269405	0.089072	0.365309	0.210296	0.335323	0.189544	0.258180	0.282871	0.269405	0.318418	0.289331	0.115690	0.276561	0.189544	0.258180	0.282871	0.269405	
6923000	0.085832	2	0.328173	0.284359	0.115234	0.272235	0.328173	0.284359	0.115234	0.272235	0.187512	0.272330	0.275916	0.264242	0.187512	0.272330	0.275916	0.264242	0.187512	0.272330	0.275916	0.264242	0.328173	0.284359	0.115234	0.272235	0.187512	0.272330	0.275916	0.264242	
6924000	0.085832	2	0.322225	0.294440	0.117636	0.265699	0.322225	0.294440	0.117636	0.265699	0.199477	0.253000	0.269275	0.278247	0.199477	0.253000	0.269275	0.278247	0.199477	0.253000	0.269275	0.278247	0.322225	0.294440	0.117636	0.265699	0.199477	0.253000	0.269275	0.278247	
6925000	0.085832	3	0.329907	0.287406	0.119717	0.262971	0.329907	0.287406	0.119717	0.262971	0.215284	0.236747	0.270072	0.277897	0.116333	0.268564	0.108863	0.506240	0.215284	0.236747	0.270072	0.277897	0.329907	0.287406	0.119717	0.262971	0.215284	0.236747	0.270072	0.277897	
6926000	0.085832	2	0.327768	0.286620	0.122065	0.263547	0.327768	0.286620	0.122065	0.263547	0.189049	0.246572	0.289187	0.275191	0.189049	0.246572	0.289187	0.275191	0.189049	0.246572	0.289187	0.275191	0.327768	0.286620	0.122065	0.263547	0.189049	0.246572	0.289187	0.275191	
6927000	0.085832	2	0.327768	0.286620	0.122065	0.263547	0.327768	0.286620	0.122065	0.263547	0.195308	0.238811	0.340780	0.225101	0.327768	0.286620	0.122065	0.263547	0.195308	0.238811	0.340780	0.225101	0.327768	0.286620	0.122065	0.263547	0.195308	0.238811	0.340780	0.225101	
6928000	0.085832	2	0.327768	0.286620	0.122065	0.263547	0.327768	0.286620	0.122065	0.263547	0.195309	0.255160	0.275155	0.274376	0.195309	0.255160	0.275155	0.274376	0.195309	0.255160	0.275155	0.274376	0.327768	0.286620	0.122065	0.263547	0.195309	0.255160	0.275155	0.274376	
6929000	0.085832	3	0.327768	0.286620	0.122065	0.263547	0.327768	0.286620	0.122065	0.263547	0.194185	0.261472	0.282093	0.262250	0.194185	0.261472	0.282093	0.262250	0.257546	0.217707	0.325336	0.199411	0.327768	0.286620	0.122065	0.263547	0.194185	0.261472	0.282093	0.262250	
6930000	0.085832	2	0.327768	0.286620	0.122065	0.263547	0.327768	0.286620	0.122065	0.263547	0.201056	0.244827	0.272220	0.281896	0.201056	0.244827	0.272220	0.281896	0.201056	0.244827	0.272220	0.281896	0.327768	0.286620	0.122065	0.263547	0.201056	0.244827	0.272220	0.281896	
6931000	0.085832	2	0.334212	0.289675	0.116701	0.259412	0.334212	0.289675	0.116701	0.259412	0.191667	0.244566	0.284048	0.279718	0.191667	0.244566	0.284048	0.279718	0.191667	0.244566	0.284048	0.279718	0.334212	0.289675	0.116701	0.259412	0.191667	0.244566	0.284048	0.279718	
6932000	0.085832	2	0.348109	0.268479	0.131541	0.251871	0.348109	0.268479	0.131541	0.251871	0.192812	0.252707	0.262567	0.291913	0.192812	0.252707	0.262567	0.291913	0.192812	0.252707	0.262567	0.291913	0.348109	0.268479	0.131541	0.251871	0.192812	0.252707	0.262567	0.291913	
6933000	0.085832	2	0.348109	0.268479	0.131541	0.251871	0.348109	0.268479	0.131541	0.251871	0.197223	0.268098	0.258939	0.275741	0.197223	0.268098	0.258939	0.275741	0.197223	0.268098	0.258939	0.275741	0.348109	0.268479	0.131541	0.251871	0.197223	0.268098	0.258939	0.275741	
6934000	0.085832	2	0.331665	0.288522	0.124777	0.255036	0.331665	0.288522	0.124777	0.255036	0.196314	0.263648	0.270364	0.269674	0.196314	0.263648	0.270364	0.269674	0.196314	0.263648	0.270364	0.269674	0.331665	0.288522	0.124777	0.255036	0.196314	0.263648	0.270364	0.269674	
6935000	0.085832	2	0.333675	0.281505	0.116303	0.268516	0.333675	0.281505	0.116303	0.268516	0.183207	0.265517	0.273578	0.277698	0.183207	0.265517	0.273578	0.277698	0.183207	0.265517	0.273578	0.277698	0.333675	0.281505	0.116303	0.268516	0.183207	0.265517	0.273578	0.277698	
6936000	0.085832	2	0.349951	0.270753	0.124438	0.254858	0.349951	0.270753	0.124438	0.254858	0.194222	0.283096	0.260082	0.262600	0.194222	0.283096	0.260082	0.262600	0.194222	0.283096	0.260082	0.262600	0.349951	0.270753	0.124438	0.254858	0.194222	0.283096	0.260082	0.262600	
6937000	0.085832	2	0.341271	0.270416	0.123133	0.265180	0.341271	0.270416	0.123133	0.265180	0.181147	0.276535	0.269857	0.272461	0.181147	0.276535	0.269857	0.272461	0.181147	0.276535	0.269857	0.272461	0.341271	0.270416	0.123133	0.265180	0.181147	0.276535	0.269857	0.272461	
6938000	0.085832	2	0.317445	0.287721	0.134374	0.260461	0.317445	0.287721	0.134374	0.260461	0.214526	0.244139	0.294869	0.246466	0.214526	0.244139	0.294869	0.246466	0.214526	0.244139	0.294869	0.246466	0.317445	0.287721	0.134374	0.260461	0.214526	0.244139	0.294869	0.246466	
