Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
9202000	16.777027	2	0.331174	0.299500	0.122005	0.247320	0.331174	0.299500	0.122005	0.247320	0.204170	0.249101	0.291721	0.255008	0.204170	0.249101	0.291721	0.255008	0.204170	0.249101	0.291721	0.255008	0.331174	0.299500	0.122005	0.247320	0.204170	0.249101	0.291721	0.255008	
9203000	16.777027	2	0.321133	0.290670	0.126046	0.262151	0.321133	0.290670	0.126046	0.262151	0.167726	0.241012	0.329849	0.261413	0.167726	0.241012	0.329849	0.261413	0.167726	0.241012	0.329849	0.261413	0.321133	0.290670	0.126046	0.262151	0.167726	0.241012	0.329849	0.261413	
9204000	16.777027	2	0.321133	0.290670	0.126046	0.262151	0.321133	0.290670	0.126046	0.262151	0.218399	0.267680	0.251257	0.262664	0.218399	0.267680	0.251257	0.262664	0.218399	0.267680	0.251257	0.262664	0.321133	0.290670	0.126046	0.262151	0.218399	0.267680	0.251257	0.262664	
9205000	16.777027	2	0.321133	0.290670	0.126046	0.262151	0.321133	0.290670	0.126046	0.262151	0.173489	0.268903	0.294433	0.263174	0.173489	0.268903	0.294433	0.263174	0.173489	0.268903	0.294433	0.263174	0.321133	0.290670	0.126046	0.262151	0.173489	0.268903	0.294433	0.263174	
9206000	16.777027	3	0.325119	0.277310	0.127300	0.270271	0.325119	0.277310	0.127300	0.270271	0.173106	0.258772	0.298079	0.270043	0.111429	0.278678	0.177733	0.432160	0.173106	0.258772	0.298079	0.270043	0.325119	0.277310	0.127300	0.270271	0.173106	0.258772	0.298079	0.270043	
9207000	16.777027	3	0.319617	0.242912	0.139213	0.298258	0.319617	0.242912	0.139213	0.298258	0.220244	0.236264	0.304053	0.239439	0.319617	0.242912	0.139213	0.298258	0.198272	0.182404	0.374443	0.244881	0.319617	0.242912	0.139213	0.298258	0.220244	0.236264	0.304053	0.239439	
9208000	16.777027	2	0.355066	0.274179	0.113415	0.257340	0.355066	0.274179	0.113415	0.257340	0.221197	0.256039	0.256300	0.266464	0.221197	0.256039	0.256300	0.266464	0.221197	0.256039	0.256300	0.266464	0.355066	0.274179	0.113415	0.257340	0.221197	0.256039	0.256300	0.266464	
9209000	16.777027	2	0.337555	0.273946	0.115337	0.273161	0.337555	0.273946	0.115337	0.273161	0.201158	0.257228	0.272518	0.269096	0.201158	0.257228	0.272518	0.269096	0.201158	0.257228	0.272518	0.269096	0.337555	0.273946	0.115337	0.273161	0.201158	0.257228	0.272518	0.269096	
9210000	16.777027	3	0.347241	0.280507	0.110297	0.261955	0.347241	0.280507	0.110297	0.261955	0.222895	0.266288	0.241808	0.269009	0.222895	0.266288	0.241808	0.269009	0.180409	0.253533	0.418525	0.147533	0.347241	0.280507	0.110297	0.261955	0.222895	0.266288	0.241808	0.269009	
9211000	16.777027	2	0.330825	0.278673	0.133533	0.256969	0.330825	0.278673	0.133533	0.256969	0.194910	0.252095	0.283571	0.269423	0.194910	0.252095	0.283571	0.269423	0.194910	0.252095	0.283571	0.269423	0.330825	0.278673	0.133533	0.256969	0.194910	0.252095	0.283571	0.269423	
9212000	16.777027	3	0.334796	0.274774	0.116651	0.273779	0.334796	0.274774	0.116651	0.273779	0.185210	0.281737	0.267450	0.265603	0.076631	0.384115	0.179938	0.359316	0.185210	0.281737	0.267450	0.265603	0.334796	0.274774	0.116651	0.273779	0.185210	0.281737	0.267450	0.265603	
9213000	16.777027	2	0.354488	0.268947	0.130168	0.246396	0.354488	0.268947	0.130168	0.246396	0.207078	0.243993	0.292920	0.256009	0.207078	0.243993	0.292920	0.256009	0.207078	0.243993	0.292920	0.256009	0.354488	0.268947	0.130168	0.246396	0.207078	0.243993	0.292920	0.256009	
9214000	16.777027	3	0.341231	0.267636	0.141340	0.249793	0.341231	0.267636	0.141340	0.249793	0.186475	0.256475	0.275047	0.282004	0.087462	0.299144	0.133942	0.479451	0.186475	0.256475	0.275047	0.282004	0.341231	0.267636	0.141340	0.249793	0.186475	0.256475	0.275047	0.282004	
9215000	16.777027	2	0.341231	0.267636	0.141340	0.249793	0.341231	0.267636	0.141340	0.249793	0.185523	0.254912	0.281764	0.277801	0.185523	0.254912	0.281764	0.277801	0.185523	0.254912	0.281764	0.277801	0.341231	0.267636	0.141340	0.249793	0.185523	0.254912	0.281764	0.277801	
9216000	16.777027	2	0.336813	0.274486	0.130718	0.257983	0.336813	0.274486	0.130718	0.257983	0.182628	0.279267	0.258168	0.279937	0.182628	0.279267	0.258168	0.279937	0.182628	0.279267	0.258168	0.279937	0.336813	0.274486	0.130718	0.257983	0.182628	0.279267	0.258168	0.279937	
9217000	16.777027	2	0.341679	0.281857	0.121819	0.254645	0.341679	0.281857	0.121819	0.254645	0.182085	0.254146	0.277734	0.286035	0.182085	0.254146	0.277734	0.286035	0.182085	0.254146	0.277734	0.286035	0.341679	0.281857	0.121819	0.254645	0.182085	0.254146	0.277734	0.286035	
9218000	16.777027	2	0.347924	0.284839	0.125677	0.241560	0.347924	0.284839	0.125677	0.241560	0.234533	0.214182	0.254209	0.297076	0.234533	0.214182	0.254209	0.297076	0.234533	0.214182	0.254209	0.297076	0.347924	0.284839	0.125677	0.241560	0.234533	0.214182	0.254209	0.297076	
9219000	16.777027	2	0.354775	0.274874	0.119887	0.250464	0.354775	0.274874	0.119887	0.250464	0.198710	0.248123	0.289661	0.263506	0.198710	0.248123	0.289661	0.263506	0.198710	0.248123	0.289661	0.263506	0.354775	0.274874	0.119887	0.250464	0.198710	0.248123	0.289661	0.263506	
9220000	16.777027	3	0.354775	0.274874	0.119887	0.250464	0.354775	0.274874	0.119887	0.250464	0.217325	0.258622	0.265637	0.258416	0.217325	0.258622	0.265637	0.258416	0.283335	0.116209	0.411360	0.189096	0.354775	0.274874	0.119887	0.250464	0.217325	0.258622	0.265637	0.258416	
9221000	16.777027	2	0.343766	0.281768	0.131330	0.243136	0.343766	0.281768	0.131330	0.243136	0.177961	0.258364	0.282675	0.281000	0.177961	0.258364	0.282675	0.281000	0.177961	0.258364	0.282675	0.281000	0.343766	0.281768	0.131330	0.243136	0.177961	0.258364	0.282675	0.281000	
9222000	16.777027	2	0.335472	0.278342	0.133551	0.252635	0.335472	0.278342	0.133551	0.252635	0.163129	0.254646	0.283920	0.298305	0.163129	0.254646	0.283920	0.298305	0.163129	0.254646	0.283920	0.298305	0.335472	0.278342	0.133551	0.252635	0.163129	0.254646	0.283920	0.298305	
9223000	16.777027	2	0.321527	0.279521	0.136234	0.262718	0.321527	0.279521	0.136234	0.262718	0.238572	0.254778	0.286044	0.220606	0.321527	0.279521	0.136234	0.262718	0.238572	0.254778	0.286044	0.220606	0.321527	0.279521	0.136234	0.262718	0.238572	0.254778	0.286044	0.220606	
9224000	16.777027	3	0.327454	0.279689	0.126114	0.266743	0.327454	0.279689	0.126114	0.266743	0.177160	0.265129	0.284239	0.273472	0.177160	0.265129	0.284239	0.273472	0.347826	0.219836	0.255993	0.176345	0.327454	0.279689	0.126114	0.266743	0.177160	0.265129	0.284239	0.273472	
9225000	16.777027	3	0.327454	0.279689	0.126114	0.266743	0.327454	0.279689	0.126114	0.266743	0.194314	0.247046	0.280914	0.277726	0.105248	0.380066	0.103473	0.411213	0.194314	0.247046	0.280914	0.277726	0.327454	0.279689	0.126114	0.266743	0.194314	0.247046	0.280914	0.277726	
9226000	16.777027	3	0.331863	0.289597	0.117307	0.261233	0.331863	0.289597	0.117307	0.261233	0.193133	0.277948	0.256576	0.272342	0.193133	0.277948	0.256576	0.272342	0.183790	0.221640	0.451897	0.142672	0.331863	0.289597	0.117307	0.261233	0.193133	0.277948	0.256576	0.272342	
9227000	16.777027	3	0.331863	0.289597	0.117307	0.261233	0.331863	0.289597	0.117307	0.261233	0.182094	0.259899	0.275057	0.282949	0.182094	0.259899	0.275057	0.282949	0.182094	0.259899	0.275057	0.282949	0.304538	0.239613	0.132935	0.322914	0.182094	0.259899	0.275057	0.282949	
9228000	16.777027	3	0.331847	0.287915	0.121374	0.258864	0.331847	0.287915	0.121374	0.258864	0.238511	0.243546	0.248173	0.269770	0.212055	0.254779	0.258171	0.274995	0.212055	0.254779	0.258171	0.274995	0.331847	0.287915	0.121374	0.258864	0.212055	0.254779	0.258171	0.274995	
9229000	16.777027	2	0.330515	0.293492	0.113136	0.262857	0.330515	0.293492	0.113136	0.262857	0.164950	0.285306	0.257505	0.292238	0.164950	0.285306	0.257505	0.292238	0.164950	0.285306	0.257505	0.292238	0.330515	0.293492	0.113136	0.262857	0.164950	0.285306	0.257505	0.292238	
9230000	16.777027	2	0.314924	0.306084	0.110472	0.268520	0.314924	0.306084	0.110472	0.268520	0.216991	0.258210	0.272696	0.252103	0.314924	0.306084	0.110472	0.268520	0.216991	0.258210	0.272696	0.252103	0.314924	0.306084	0.110472	0.268520	0.216991	0.258210	0.272696	0.252103	
9231000	16.777027	2	0.361570	0.263342	0.146029	0.229059	0.361570	0.263342	0.146029	0.229059	0.193261	0.266780	0.270210	0.269750	0.193261	0.266780	0.270210	0.269750	0.193261	0.266780	0.270210	0.269750	0.361570	0.263342	0.146029	0.229059	0.193261	0.266780	0.270210	0.269750	
9232000	16.777027	2	0.348592	0.265898	0.146899	0.238610	0.348592	0.265898	0.146899	0.238610	0.195787	0.248254	0.292123	0.263836	0.195787	0.248254	0.292123	0.263836	0.195787	0.248254	0.292123	0.263836	0.348592	0.265898	0.146899	0.238610	0.195787	0.248254	0.292123	0.263836	
9233000	16.777027	2	0.348592	0.265898	0.146899	0.238610	0.348592	0.265898	0.146899	0.238610	0.182715	0.247926	0.287175	0.282184	0.182715	0.247926	0.287175	0.282184	0.182715	0.247926	0.287175	0.282184	0.348592	0.265898	0.146899	0.238610	0.182715	0.247926	0.287175	0.282184	
9234000	16.777027	2	0.310381	0.259532	0.158368	0.271718	0.310381	0.259532	0.158368	0.271718	0.193884	0.221047	0.319037	0.266032	0.310381	0.259532	0.158368	0.271718	0.193884	0.221047	0.319037	0.266032	0.310381	0.259532	0.158368	0.271718	0.193884	0.221047	0.319037	0.266032	
9235000	16.777027	2	0.346647	0.235016	0.137663	0.280675	0.346647	0.235016	0.137663	0.280675	0.172292	0.260737	0.278084	0.288887	0.172292	0.260737	0.278084	0.288887	0.172292	0.260737	0.278084	0.288887	0.346647	0.235016	0.137663	0.280675	0.172292	0.260737	0.278084	0.288887	
9236000	16.777027	2	0.323452	0.281775	0.133832	0.260941	0.323452	0.281775	0.133832	0.260941	0.190909	0.248441	0.308134	0.252515	0.323452	0.281775	0.133832	0.260941	0.190909	0.248441	0.308134	0.252515	0.323452	0.281775	0.133832	0.260941	0.190909	0.248441	0.308134	0.252515	
9237000	16.777027	2	0.307345	0.280832	0.137978	0.273844	0.307345	0.280832	0.137978	0.273844	0.214730	0.234417	0.305406	0.245447	0.307345	0.280832	0.137978	0.273844	0.214730	0.234417	0.305406	0.245447	0.307345	0.280832	0.137978	0.273844	0.214730	0.234417	0.305406	0.245447	
9238000	16.777027	2	0.313973	0.284260	0.136017	0.265750	0.313973	0.284260	0.136017	0.265750	0.204850	0.274189	0.271920	0.249040	0.204850	0.274189	0.271920	0.249040	0.204850	0.274189	0.271920	0.249040	0.313973	0.284260	0.136017	0.265750	0.204850	0.274189	0.271920	0.249040	
9239000	16.777027	2	0.313973	0.284260	0.136017	0.265750	0.313973	0.284260	0.136017	0.265750	0.191403	0.289285	0.270321	0.248991	0.191403	0.289285	0.270321	0.248991	0.191403	0.289285	0.270321	0.248991	0.313973	0.284260	0.136017	0.265750	0.191403	0.289285	0.270321	0.248991	
9240000	16.777027	2	0.301683	0.307177	0.124528	0.266613	0.301683	0.307177	0.124528	0.266613	0.196531	0.269673	0.272271	0.261525	0.196531	0.269673	0.272271	0.261525	0.196531	0.269673	0.272271	0.261525	0.301683	0.307177	0.124528	0.266613	0.196531	0.269673	0.272271	0.261525	
9241000	16.777027	2	0.350513	0.299575	0.122625	0.227288	0.350513	0.299575	0.122625	0.227288	0.192796	0.300384	0.241738	0.265082	0.192796	0.300384	0.241738	0.265082	0.192796	0.300384	0.241738	0.265082	0.350513	0.299575	0.122625	0.227288	0.192796	0.300384	0.241738	0.265082	
9242000	16.777027	2	0.310616	0.289996	0.144285	0.255103	0.310616	0.289996	0.144285	0.255103	0.194089	0.274341	0.280286	0.251284	0.194089	0.274341	0.280286	0.251284	0.194089	0.274341	0.280286	0.251284	0.310616	0.289996	0.144285	0.255103	0.194089	0.274341	0.280286	0.251284	
9243000	16.777027	2	0.330040	0.291784	0.129053	0.249123	0.330040	0.291784	0.129053	0.249123	0.163464	0.262627	0.309596	0.264314	0.163464	0.262627	0.309596	0.264314	0.163464	0.262627	0.309596	0.264314	0.330040	0.291784	0.129053	0.249123	0.163464	0.262627	0.309596	0.264314	
9244000	16.777027	3	0.315386	0.275577	0.144483	0.264554	0.315386	0.275577	0.144483	0.264554	0.173492	0.271854	0.295612	0.259041	0.173492	0.271854	0.295612	0.259041	0.195325	0.214028	0.336526	0.254121	0.315386	0.275577	0.144483	0.264554	0.195325	0.214028	0.336526	0.254121	
9245000	16.777027	4	0.323687	0.286927	0.116557	0.272829	0.323687	0.286927	0.116557	0.272829	0.188521	0.251940	0.275832	0.283707	0.169600	0.273284	0.222749	0.334368	0.295182	0.289296	0.317775	0.097746	0.323687	0.286927	0.116557	0.272829	0.188521	0.251940	0.275832	0.283707	
9246000	16.777027	2	0.326201	0.298520	0.114863	0.260416	0.326201	0.298520	0.114863	0.260416	0.165381	0.284318	0.264045	0.286256	0.165381	0.284318	0.264045	0.286256	0.165381	0.284318	0.264045	0.286256	0.326201	0.298520	0.114863	0.260416	0.165381	0.284318	0.264045	0.286256	
9247000	16.777027	2	0.326201	0.298520	0.114863	0.260416	0.326201	0.298520	0.114863	0.260416	0.191525	0.295926	0.250187	0.262362	0.191525	0.295926	0.250187	0.262362	0.191525	0.295926	0.250187	0.262362	0.326201	0.298520	0.114863	0.260416	0.191525	0.295926	0.250187	0.262362	
9248000	16.777027	2	0.321360	0.300546	0.122311	0.255783	0.321360	0.300546	0.122311	0.255783	0.194601	0.286803	0.261854	0.256743	0.194601	0.286803	0.261854	0.256743	0.194601	0.286803	0.261854	0.256743	0.321360	0.300546	0.122311	0.255783	0.194601	0.286803	0.261854	0.256743	
9249000	16.777027	2	0.322715	0.286156	0.124605	0.266524	0.322715	0.286156	0.124605	0.266524	0.192030	0.235757	0.329700	0.242513	0.322715	0.286156	0.124605	0.266524	0.192030	0.235757	0.329700	0.242513	0.322715	0.286156	0.124605	0.266524	0.192030	0.235757	0.329700	0.242513	
9250000	16.777027	3	0.335845	0.290854	0.118872	0.254429	0.335845	0.290854	0.118872	0.254429	0.168238	0.275798	0.297503	0.258461	0.133921	0.318890	0.132114	0.415075	0.168238	0.275798	0.297503	0.258461	0.335845	0.290854	0.118872	0.254429	0.168238	0.275798	0.297503	0.258461	
9251000	16.777027	4	0.339272	0.264607	0.129487	0.266633	0.339272	0.264607	0.129487	0.266633	0.151658	0.336951	0.233504	0.277886	0.151658	0.336951	0.233504	0.277886	0.234246	0.246784	0.420852	0.098117	0.339272	0.264607	0.129487	0.266633	0.151311	0.253319	0.238896	0.356473	
9252000	16.777027	2	0.317219	0.279583	0.150648	0.252550	0.317219	0.279583	0.150648	0.252550	0.194602	0.229172	0.284277	0.291949	0.194602	0.229172	0.284277	0.291949	0.194602	0.229172	0.284277	0.291949	0.317219	0.279583	0.150648	0.252550	0.194602	0.229172	0.284277	0.291949	
9253000	16.777027	2	0.327141	0.278797	0.143382	0.250681	0.327141	0.278797	0.143382	0.250681	0.205046	0.255901	0.270011	0.269041	0.205046	0.255901	0.270011	0.269041	0.205046	0.255901	0.270011	0.269041	0.327141	0.278797	0.143382	0.250681	0.205046	0.255901	0.270011	0.269041	
9254000	16.777027	3	0.339155	0.279392	0.132104	0.249350	0.339155	0.279392	0.132104	0.249350	0.186341	0.278271	0.271002	0.264386	0.229545	0.164401	0.194245	0.411809	0.186341	0.278271	0.271002	0.264386	0.339155	0.279392	0.132104	0.249350	0.186341	0.278271	0.271002	0.264386	
9255000	16.777027	2	0.343084	0.279077	0.124131	0.253708	0.343084	0.279077	0.124131	0.253708	0.184438	0.297298	0.276990	0.241274	0.184438	0.297298	0.276990	0.241274	0.184438	0.297298	0.276990	0.241274	0.343084	0.279077	0.124131	0.253708	0.184438	0.297298	0.276990	0.241274	
9256000	16.777027	2	0.335222	0.283482	0.123218	0.258078	0.335222	0.283482	0.123218	0.258078	0.176823	0.263686	0.289135	0.270356	0.176823	0.263686	0.289135	0.270356	0.176823	0.263686	0.289135	0.270356	0.335222	0.283482	0.123218	0.258078	0.176823	0.263686	0.289135	0.270356	
9257000	16.777027	2	0.321674	0.293732	0.127073	0.257522	0.321674	0.293732	0.127073	0.257522	0.168247	0.252114	0.300607	0.279032	0.168247	0.252114	0.300607	0.279032	0.168247	0.252114	0.300607	0.279032	0.321674	0.293732	0.127073	0.257522	0.168247	0.252114	0.300607	0.279032	
9258000	16.777027	2	0.322901	0.222309	0.157234	0.297556	0.322901	0.222309	0.157234	0.297556	0.204630	0.251646	0.283878	0.259847	0.322901	0.222309	0.157234	0.297556	0.204630	0.251646	0.283878	0.259847	0.322901	0.222309	0.157234	0.297556	0.204630	0.251646	0.283878	0.259847	
9259000	16.777027	2	0.316127	0.292186	0.118377	0.273310	0.316127	0.292186	0.118377	0.273310	0.181527	0.262477	0.278641	0.277355	0.181527	0.262477	0.278641	0.277355	0.181527	0.262477	0.278641	0.277355	0.316127	0.292186	0.118377	0.273310	0.181527	0.262477	0.278641	0.277355	
9260000	16.777027	2	0.316127	0.292186	0.118377	0.273310	0.316127	0.292186	0.118377	0.273310	0.194197	0.257950	0.287753	0.260100	0.194197	0.257950	0.287753	0.260100	0.194197	0.257950	0.287753	0.260100	0.316127	0.292186	0.118377	0.273310	0.194197	0.257950	0.287753	0.260100	
9261000	16.777027	2	0.316127	0.292186	0.118377	0.273310	0.316127	0.292186	0.118377	0.273310	0.212093	0.247986	0.291848	0.248074	0.212093	0.247986	0.291848	0.248074	0.212093	0.247986	0.291848	0.248074	0.316127	0.292186	0.118377	0.273310	0.212093	0.247986	0.291848	0.248074	
9262000	16.777027	3	0.327071	0.278778	0.130527	0.263624	0.327071	0.278778	0.130527	0.263624	0.188089	0.277479	0.267431	0.267001	0.188089	0.277479	0.267431	0.267001	0.294861	0.257506	0.305056	0.142577	0.327071	0.278778	0.130527	0.263624	0.188089	0.277479	0.267431	0.267001	
9263000	16.777027	4	0.300872	0.309332	0.110361	0.279435	0.300872	0.309332	0.110361	0.279435	0.170609	0.268100	0.262807	0.298484	0.268431	0.231166	0.143642	0.356762	0.246376	0.179204	0.340418	0.234002	0.300872	0.309332	0.110361	0.279435	0.170609	0.268100	0.262807	0.298484	
9264000	16.777027	2	0.309543	0.303816	0.110057	0.276584	0.309543	0.303816	0.110057	0.276584	0.182437	0.250183	0.275949	0.291430	0.182437	0.250183	0.275949	0.291430	0.182437	0.250183	0.275949	0.291430	0.309543	0.303816	0.110057	0.276584	0.182437	0.250183	0.275949	0.291430	
9265000	16.777027	2	0.315422	0.296541	0.125519	0.262518	0.315422	0.296541	0.125519	0.262518	0.188738	0.270025	0.254945	0.286291	0.188738	0.270025	0.254945	0.286291	0.188738	0.270025	0.254945	0.286291	0.315422	0.296541	0.125519	0.262518	0.188738	0.270025	0.254945	0.286291	
9266000	16.777027	2	0.319750	0.310597	0.110760	0.258893	0.319750	0.310597	0.110760	0.258893	0.186851	0.260080	0.279392	0.273677	0.186851	0.260080	0.279392	0.273677	0.186851	0.260080	0.279392	0.273677	0.319750	0.310597	0.110760	0.258893	0.186851	0.260080	0.279392	0.273677	
9267000	16.777027	3	0.332398	0.250270	0.126379	0.290952	0.332398	0.250270	0.126379	0.290952	0.189558	0.250065	0.251653	0.308725	0.189558	0.250065	0.251653	0.308725	0.189558	0.250065	0.251653	0.308725	0.349045	0.145215	0.181433	0.324307	0.189558	0.250065	0.251653	0.308725	
9268000	16.777027	2	0.316123	0.275147	0.133123	0.275607	0.316123	0.275147	0.133123	0.275607	0.181980	0.267058	0.272059	0.278903	0.181980	0.267058	0.272059	0.278903	0.181980	0.267058	0.272059	0.278903	0.316123	0.275147	0.133123	0.275607	0.181980	0.267058	0.272059	0.278903	
9269000	16.777027	2	0.334434	0.296185	0.128792	0.240588	0.334434	0.296185	0.128792	0.240588	0.214397	0.254741	0.282713	0.248150	0.214397	0.254741	0.282713	0.248150	0.214397	0.254741	0.282713	0.248150	0.334434	0.296185	0.128792	0.240588	0.214397	0.254741	0.282713	0.248150	
9270000	16.777027	2	0.306902	0.284113	0.138692	0.270293	0.306902	0.284113	0.138692	0.270293	0.176717	0.265414	0.271393	0.286476	0.176717	0.265414	0.271393	0.286476	0.176717	0.265414	0.271393	0.286476	0.306902	0.284113	0.138692	0.270293	0.176717	0.265414	0.271393	0.286476	
9271000	16.777027	2	0.344498	0.258060	0.142836	0.254605	0.344498	0.258060	0.142836	0.254605	0.179789	0.280269	0.267165	0.272777	0.179789	0.280269	0.267165	0.272777	0.179789	0.280269	0.267165	0.272777	0.344498	0.258060	0.142836	0.254605	0.179789	0.280269	0.267165	0.272777	
9272000	16.777027	2	0.326064	0.281290	0.145627	0.247020	0.326064	0.281290	0.145627	0.247020	0.171869	0.281321	0.278978	0.267831	0.171869	0.281321	0.278978	0.267831	0.171869	0.281321	0.278978	0.267831	0.326064	0.281290	0.145627	0.247020	0.171869	0.281321	0.278978	0.267831	
9273000	16.777027	4	0.337151	0.271834	0.145823	0.245191	0.337151	0.271834	0.145823	0.245191	0.185600	0.252817	0.298534	0.263049	0.185600	0.252817	0.298534	0.263049	0.239601	0.228939	0.386788	0.144672	0.449655	0.156606	0.120706	0.273032	0.185600	0.252817	0.298534	0.263049	
9274000	16.777027	4	0.330071	0.274498	0.137446	0.257985	0.330071	0.274498	0.137446	0.257985	0.194395	0.250854	0.275162	0.279589	0.108803	0.269400	0.133010	0.488788	0.194395	0.250854	0.275162	0.279589	0.318058	0.198644	0.181124	0.302175	0.194395	0.250854	0.275162	0.279589	
9275000	16.777027	2	0.348806	0.274225	0.132305	0.244665	0.348806	0.274225	0.132305	0.244665	0.183672	0.243182	0.295471	0.277675	0.183672	0.243182	0.295471	0.277675	0.183672	0.243182	0.295471	0.277675	0.348806	0.274225	0.132305	0.244665	0.183672	0.243182	0.295471	0.277675	
9276000	16.777027	2	0.347390	0.264616	0.132307	0.255687	0.347390	0.264616	0.132307	0.255687	0.177258	0.294597	0.301106	0.227039	0.177258	0.294597	0.301106	0.227039	0.177258	0.294597	0.301106	0.227039	0.347390	0.264616	0.132307	0.255687	0.177258	0.294597	0.301106	0.227039	
9277000	16.777027	2	0.326035	0.268900	0.138022	0.267043	0.326035	0.268900	0.138022	0.267043	0.192171	0.262349	0.278533	0.266947	0.326035	0.268900	0.138022	0.267043	0.192171	0.262349	0.278533	0.266947	0.326035	0.268900	0.138022	0.267043	0.192171	0.262349	0.278533	0.266947	
9278000	16.777027	2	0.310400	0.284422	0.139057	0.266121	0.310400	0.284422	0.139057	0.266121	0.220902	0.230606	0.304017	0.244476	0.310400	0.284422	0.139057	0.266121	0.220902	0.230606	0.304017	0.244476	0.310400	0.284422	0.139057	0.266121	0.220902	0.230606	0.304017	0.244476	
9279000	16.777027	2	0.316231	0.290669	0.128456	0.264643	0.316231	0.290669	0.128456	0.264643	0.190232	0.218475	0.325180	0.266113	0.316231	0.290669	0.128456	0.264643	0.190232	0.218475	0.325180	0.266113	0.316231	0.290669	0.128456	0.264643	0.190232	0.218475	0.325180	0.266113	
9280000	16.777027	3	0.336626	0.269659	0.130357	0.263359	0.336626	0.269659	0.130357	0.263359	0.180684	0.268539	0.277018	0.273759	0.180684	0.268539	0.277018	0.273759	0.196628	0.261295	0.268311	0.273766	0.336626	0.269659	0.130357	0.263359	0.180684	0.268539	0.277018	0.273759	
9281000	16.777027	2	0.336626	0.269659	0.130357	0.263359	0.336626	0.269659	0.130357	0.263359	0.201262	0.254785	0.287300	0.256653	0.201262	0.254785	0.287300	0.256653	0.201262	0.254785	0.287300	0.256653	0.336626	0.269659	0.130357	0.263359	0.201262	0.254785	0.287300	0.256653	
9282000	16.777027	2	0.338362	0.291917	0.117306	0.252416	0.338362	0.291917	0.117306	0.252416	0.174495	0.319591	0.235030	0.270884	0.174495	0.319591	0.235030	0.270884	0.174495	0.319591	0.235030	0.270884	0.338362	0.291917	0.117306	0.252416	0.174495	0.319591	0.235030	0.270884	
9283000	16.777027	3	0.346107	0.293714	0.119247	0.240933	0.346107	0.293714	0.119247	0.240933	0.182807	0.295836	0.276688	0.244669	0.182807	0.295836	0.276688	0.244669	0.233878	0.202460	0.283216	0.280447	0.346107	0.293714	0.119247	0.240933	0.233878	0.202460	0.283216	0.280447	
9284000	16.777027	2	0.319417	0.282991	0.138083	0.259509	0.319417	0.282991	0.138083	0.259509	0.192864	0.285509	0.283950	0.237677	0.192864	0.285509	0.283950	0.237677	0.192864	0.285509	0.283950	0.237677	0.319417	0.282991	0.138083	0.259509	0.192864	0.285509	0.283950	0.237677	
9285000	16.777027	3	0.301479	0.280126	0.132613	0.285782	0.301479	0.280126	0.132613	0.285782	0.133564	0.254683	0.345530	0.266223	0.203287	0.251835	0.265408	0.279470	0.203287	0.251835	0.265408	0.279470	0.301479	0.280126	0.132613	0.285782	0.203287	0.251835	0.265408	0.279470	
9286000	16.777027	2	0.343137	0.264814	0.133679	0.258369	0.343137	0.264814	0.133679	0.258369	0.181570	0.259940	0.273742	0.284748	0.181570	0.259940	0.273742	0.284748	0.181570	0.259940	0.273742	0.284748	0.343137	0.264814	0.133679	0.258369	0.181570	0.259940	0.273742	0.284748	
9287000	16.777027	3	0.322704	0.273896	0.143385	0.260015	0.322704	0.273896	0.143385	0.260015	0.187161	0.251714	0.285425	0.275700	0.152271	0.340886	0.153213	0.353630	0.187161	0.251714	0.285425	0.275700	0.322704	0.273896	0.143385	0.260015	0.187161	0.251714	0.285425	0.275700	
9288000	16.777027	2	0.334614	0.284952	0.139925	0.240509	0.334614	0.284952	0.139925	0.240509	0.215880	0.231690	0.276370	0.276060	0.215880	0.231690	0.276370	0.276060	0.215880	0.231690	0.276370	0.276060	0.334614	0.284952	0.139925	0.240509	0.215880	0.231690	0.276370	0.276060	
9289000	16.777027	2	0.305191	0.288359	0.139844	0.266606	0.305191	0.288359	0.139844	0.266606	0.189359	0.276808	0.266642	0.267191	0.189359	0.276808	0.266642	0.267191	0.189359	0.276808	0.266642	0.267191	0.305191	0.288359	0.139844	0.266606	0.189359	0.276808	0.266642	0.267191	
9290000	16.777027	2	0.330200	0.283023	0.132953	0.253824	0.330200	0.283023	0.132953	0.253824	0.182091	0.267184	0.308162	0.242564	0.182091	0.267184	0.308162	0.242564	0.182091	0.267184	0.308162	0.242564	0.330200	0.283023	0.132953	0.253824	0.182091	0.267184	0.308162	0.242564	
9291000	16.777027	2	0.319866	0.276832	0.133129	0.270173	0.319866	0.276832	0.133129	0.270173	0.194440	0.249260	0.262804	0.293497	0.194440	0.249260	0.262804	0.293497	0.194440	0.249260	0.262804	0.293497	0.319866	0.276832	0.133129	0.270173	0.194440	0.249260	0.262804	0.293497	
