Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
9666000	48.111915	5	0.430995	0.277579	0.092628	0.198799	0.271373	0.287186	0.187103	0.254338	0.430995	0.277579	0.092628	0.198799	0.271373	0.287186	0.187103	0.254338	0.271373	0.287186	0.187103	0.254338	0.229033	0.305504	0.131554	0.333909	0.430995	0.277579	0.092628	0.198799	0.387797	0.256118	0.095519	0.260567	0.430995	0.277579	0.092628	0.198799	0.271373	0.287186	0.187103	0.254338	0.249524	0.413773	0.126609	0.210095	
9667000	48.111915	3	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.260783	0.285613	0.173055	0.280550	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.512697	0.118046	0.197583	0.171674	
9668000	48.111915	3	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.260783	0.285613	0.173055	0.280550	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.433570	0.297411	0.089289	0.179731	0.260783	0.285613	0.173055	0.280550	0.485944	0.076641	0.414046	0.023369	
9669000	48.111915	3	0.411041	0.311194	0.074060	0.203705	0.296399	0.260130	0.171081	0.272390	0.411041	0.311194	0.074060	0.203705	0.296399	0.260130	0.171081	0.272390	0.296399	0.260130	0.171081	0.272390	0.306130	0.345474	0.097209	0.251187	0.411041	0.311194	0.074060	0.203705	0.296399	0.260130	0.171081	0.272390	0.411041	0.311194	0.074060	0.203705	0.296399	0.260130	0.171081	0.272390	0.296399	0.260130	0.171081	0.272390	
9670000	48.111915	3	0.443291	0.308039	0.077357	0.171313	0.283779	0.285759	0.173527	0.256935	0.443291	0.308039	0.077357	0.171313	0.283779	0.285759	0.173527	0.256935	0.283779	0.285759	0.173527	0.256935	0.283779	0.285759	0.173527	0.256935	0.443291	0.308039	0.077357	0.171313	0.332762	0.302747	0.102415	0.262076	0.332762	0.302747	0.102415	0.262076	0.332762	0.302747	0.102415	0.262076	0.283779	0.285759	0.173527	0.256935	
9671000	48.111915	3	0.447755	0.310112	0.056309	0.185825	0.268196	0.284041	0.198077	0.249687	0.447755	0.310112	0.056309	0.185825	0.268196	0.284041	0.198077	0.249687	0.268196	0.284041	0.198077	0.249687	0.268196	0.284041	0.198077	0.249687	0.447755	0.310112	0.056309	0.185825	0.329963	0.296282	0.125516	0.248239	0.329963	0.296282	0.125516	0.248239	0.329963	0.296282	0.125516	0.248239	0.268196	0.284041	0.198077	0.249687	
9672000	48.111915	3	0.456764	0.281217	0.079109	0.182910	0.293177	0.312817	0.160557	0.233449	0.456764	0.281217	0.079109	0.182910	0.293177	0.312817	0.160557	0.233449	0.293177	0.312817	0.160557	0.233449	0.293177	0.312817	0.160557	0.233449	0.456764	0.281217	0.079109	0.182910	0.293177	0.312817	0.160557	0.233449	0.293177	0.312817	0.160557	0.233449	0.237097	0.266122	0.151956	0.344825	0.293177	0.312817	0.160557	0.233449	
9673000	48.111915	3	0.482201	0.270384	0.086325	0.161089	0.252107	0.295886	0.196866	0.255142	0.482201	0.270384	0.086325	0.161089	0.252107	0.295886	0.196866	0.255142	0.252107	0.295886	0.196866	0.255142	0.252107	0.295886	0.196866	0.255142	0.482201	0.270384	0.086325	0.161089	0.360512	0.289183	0.106342	0.243962	0.360512	0.289183	0.106342	0.243962	0.360512	0.289183	0.106342	0.243962	0.252107	0.295886	0.196866	0.255142	
9674000	48.111915	5	0.454294	0.261864	0.091132	0.192711	0.248162	0.239718	0.244143	0.267978	0.454294	0.261864	0.091132	0.192711	0.248162	0.239718	0.244143	0.267978	0.237918	0.309599	0.198157	0.254325	0.323235	0.301413	0.077004	0.298348	0.454294	0.261864	0.091132	0.192711	0.359640	0.257586	0.124184	0.258590	0.359640	0.257586	0.124184	0.258590	0.359640	0.257586	0.124184	0.258590	0.248162	0.239718	0.244143	0.267978	
9675000	48.111915	3	0.456435	0.286936	0.083748	0.172881	0.257939	0.275792	0.206957	0.259312	0.456435	0.286936	0.083748	0.172881	0.257939	0.275792	0.206957	0.259312	0.257939	0.275792	0.206957	0.259312	0.289325	0.315266	0.091138	0.304271	0.456435	0.286936	0.083748	0.172881	0.456435	0.286936	0.083748	0.172881	0.456435	0.286936	0.083748	0.172881	0.289325	0.315266	0.091138	0.304271	0.257939	0.275792	0.206957	0.259312	
9676000	48.111915	4	0.456435	0.286936	0.083748	0.172881	0.247388	0.306335	0.194332	0.251945	0.456435	0.286936	0.083748	0.172881	0.247388	0.306335	0.194332	0.251945	0.247388	0.306335	0.194332	0.251945	0.247388	0.306335	0.194332	0.251945	0.456435	0.286936	0.083748	0.172881	0.380790	0.273796	0.099948	0.245466	0.380790	0.273796	0.099948	0.245466	0.380790	0.273796	0.099948	0.245466	0.664448	0.102419	0.141941	0.091192	
9677000	48.111915	2	0.437464	0.308565	0.091704	0.162268	0.301580	0.258622	0.182395	0.257402	0.437464	0.308565	0.091704	0.162268	0.301580	0.258622	0.182395	0.257402	0.301580	0.258622	0.182395	0.257402	0.301580	0.258622	0.182395	0.257402	0.437464	0.308565	0.091704	0.162268	0.301580	0.258622	0.182395	0.257402	0.437464	0.308565	0.091704	0.162268	0.301580	0.258622	0.182395	0.257402	0.301580	0.258622	0.182395	0.257402	
9678000	48.111915	2	0.368960	0.341444	0.093400	0.196197	0.246247	0.347513	0.191196	0.215044	0.368960	0.341444	0.093400	0.196197	0.246247	0.347513	0.191196	0.215044	0.246247	0.347513	0.191196	0.215044	0.246247	0.347513	0.191196	0.215044	0.368960	0.341444	0.093400	0.196197	0.368960	0.341444	0.093400	0.196197	0.368960	0.341444	0.093400	0.196197	0.246247	0.347513	0.191196	0.215044	0.246247	0.347513	0.191196	0.215044	
9679000	48.111915	3	0.407944	0.319048	0.080365	0.192643	0.266573	0.286700	0.166546	0.280182	0.407944	0.319048	0.080365	0.192643	0.266573	0.286700	0.166546	0.280182	0.266573	0.286700	0.166546	0.280182	0.266573	0.286700	0.166546	0.280182	0.407944	0.319048	0.080365	0.192643	0.266573	0.286700	0.166546	0.280182	0.407944	0.319048	0.080365	0.192643	0.266573	0.286700	0.166546	0.280182	0.445781	0.236510	0.274338	0.043371	
9680000	48.111915	3	0.432807	0.295402	0.084066	0.187724	0.288284	0.270697	0.184439	0.256580	0.432807	0.295402	0.084066	0.187724	0.288284	0.270697	0.184439	0.256580	0.288284	0.270697	0.184439	0.256580	0.194546	0.354025	0.177565	0.273864	0.432807	0.295402	0.084066	0.187724	0.288284	0.270697	0.184439	0.256580	0.432807	0.295402	0.084066	0.187724	0.288284	0.270697	0.184439	0.256580	0.288284	0.270697	0.184439	0.256580	
9681000	48.111915	4	0.457270	0.282808	0.077117	0.182804	0.224503	0.282572	0.170048	0.322876	0.457270	0.282808	0.077117	0.182804	0.224503	0.282572	0.170048	0.322876	0.333256	0.278383	0.157211	0.231150	0.224503	0.282572	0.170048	0.322876	0.457270	0.282808	0.077117	0.182804	0.333256	0.278383	0.157211	0.231150	0.333256	0.278383	0.157211	0.231150	0.333256	0.278383	0.157211	0.231150	0.473737	0.303550	0.149160	0.073553	
9682000	48.111915	4	0.489071	0.279269	0.077287	0.154373	0.257224	0.282586	0.191754	0.268437	0.489071	0.279269	0.077287	0.154373	0.257224	0.282586	0.191754	0.268437	0.257224	0.282586	0.191754	0.268437	0.252386	0.360415	0.128229	0.258970	0.489071	0.279269	0.077287	0.154373	0.252386	0.360415	0.128229	0.258970	0.489071	0.279269	0.077287	0.154373	0.252386	0.360415	0.128229	0.258970	0.401404	0.349373	0.155954	0.093269	
9683000	48.111915	5	0.467883	0.261792	0.095539	0.174787	0.308496	0.245663	0.205116	0.240726	0.467883	0.261792	0.095539	0.174787	0.284058	0.278527	0.170236	0.267178	0.249198	0.309556	0.197284	0.243962	0.249198	0.309556	0.197284	0.243962	0.467883	0.261792	0.095539	0.174787	0.322977	0.305245	0.109098	0.262679	0.322977	0.305245	0.109098	0.262679	0.322977	0.305245	0.109098	0.262679	0.308496	0.245663	0.205116	0.240726	
9684000	48.111915	4	0.491487	0.258053	0.087726	0.162733	0.243495	0.280232	0.178171	0.298102	0.491487	0.258053	0.087726	0.162733	0.243495	0.280232	0.178171	0.298102	0.314543	0.331894	0.156550	0.197013	0.243495	0.280232	0.178171	0.298102	0.491487	0.258053	0.087726	0.162733	0.314543	0.331894	0.156550	0.197013	0.314543	0.331894	0.156550	0.197013	0.243495	0.280232	0.178171	0.298102	0.239906	0.104086	0.312662	0.343347	
9685000	48.111915	4	0.467392	0.254429	0.086667	0.191513	0.239776	0.249566	0.207639	0.303019	0.467392	0.254429	0.086667	0.191513	0.239776	0.249566	0.207639	0.303019	0.278048	0.344076	0.158653	0.219223	0.278048	0.344076	0.158653	0.219223	0.467392	0.254429	0.086667	0.191513	0.366666	0.270048	0.115120	0.248167	0.366666	0.270048	0.115120	0.248167	0.366666	0.270048	0.115120	0.248167	0.467392	0.254429	0.086667	0.191513	
9686000	48.111915	3	0.449260	0.264179	0.091684	0.194877	0.269010	0.280047	0.183424	0.267518	0.449260	0.264179	0.091684	0.194877	0.269010	0.280047	0.183424	0.267518	0.269010	0.280047	0.183424	0.267518	0.269010	0.280047	0.183424	0.267518	0.449260	0.264179	0.091684	0.194877	0.349849	0.176959	0.145188	0.328004	0.449260	0.264179	0.091684	0.194877	0.269010	0.280047	0.183424	0.267518	0.349849	0.176959	0.145188	0.328004	
9687000	48.111915	4	0.426481	0.281829	0.102249	0.189440	0.288414	0.236394	0.181626	0.293566	0.426481	0.281829	0.102249	0.189440	0.288414	0.236394	0.181626	0.293566	0.288414	0.236394	0.181626	0.293566	0.074442	0.316640	0.142464	0.466454	0.426481	0.281829	0.102249	0.189440	0.410550	0.287588	0.098983	0.202879	0.426481	0.281829	0.102249	0.189440	0.288414	0.236394	0.181626	0.293566	0.288414	0.236394	0.181626	0.293566	
9688000	48.111915	5	0.440980	0.280664	0.088558	0.189798	0.310864	0.267403	0.210792	0.210941	0.440980	0.280664	0.088558	0.189798	0.310864	0.267403	0.210792	0.210941	0.310864	0.267403	0.210792	0.210941	0.220634	0.325776	0.118731	0.334859	0.440980	0.280664	0.088558	0.189798	0.440980	0.280664	0.088558	0.189798	0.338350	0.283382	0.183873	0.194394	0.220634	0.325776	0.118731	0.334859	0.328368	0.107640	0.277929	0.286062	
9689000	48.111915	3	0.440980	0.280664	0.088558	0.189798	0.276322	0.283271	0.170808	0.269599	0.440980	0.280664	0.088558	0.189798	0.276322	0.283271	0.170808	0.269599	0.276322	0.283271	0.170808	0.269599	0.276322	0.283271	0.170808	0.269599	0.440980	0.280664	0.088558	0.189798	0.440980	0.280664	0.088558	0.189798	0.440980	0.280664	0.088558	0.189798	0.276322	0.283271	0.170808	0.269599	0.675408	0.055658	0.177762	0.091171	
9690000	48.111915	4	0.429263	0.285436	0.083611	0.201690	0.307677	0.254137	0.175713	0.262472	0.429263	0.285436	0.083611	0.201690	0.307677	0.254137	0.175713	0.262472	0.307677	0.254137	0.175713	0.262472	0.056085	0.422904	0.068702	0.452309	0.429263	0.285436	0.083611	0.201690	0.307677	0.254137	0.175713	0.262472	0.429263	0.285436	0.083611	0.201690	0.307677	0.254137	0.175713	0.262472	0.619189	0.101060	0.124593	0.155157	
9691000	48.111915	4	0.487038	0.220555	0.117099	0.175308	0.279559	0.279742	0.164485	0.276214	0.437088	0.304891	0.077700	0.180322	0.279559	0.279742	0.164485	0.276214	0.279559	0.279742	0.164485	0.276214	0.279559	0.279742	0.164485	0.276214	0.437088	0.304891	0.077700	0.180322	0.279559	0.279742	0.164485	0.276214	0.331989	0.296867	0.164226	0.206918	0.279559	0.279742	0.164485	0.276214	0.279559	0.279742	0.164485	0.276214	
9692000	48.111915	6	0.437088	0.304891	0.077700	0.180322	0.252297	0.266963	0.149774	0.330967	0.437088	0.304891	0.077700	0.180322	0.252297	0.266963	0.149774	0.330967	0.305542	0.320904	0.134573	0.238981	0.143420	0.448407	0.104621	0.303552	0.437088	0.304891	0.077700	0.180322	0.305542	0.320904	0.134573	0.238981	0.368061	0.281532	0.107362	0.243044	0.368061	0.281532	0.107362	0.243044	0.191676	0.230344	0.448997	0.128982	
9693000	48.111915	3	0.452398	0.295151	0.080804	0.171647	0.248866	0.341391	0.143791	0.265952	0.452398	0.295151	0.080804	0.171647	0.248866	0.341391	0.143791	0.265952	0.248866	0.341391	0.143791	0.265952	0.248866	0.341391	0.143791	0.265952	0.452398	0.295151	0.080804	0.171647	0.452398	0.295151	0.080804	0.171647	0.452398	0.295151	0.080804	0.171647	0.248866	0.341391	0.143791	0.265952	0.452611	0.044096	0.231056	0.272238	
9694000	48.111915	4	0.444678	0.296431	0.079957	0.178934	0.256986	0.246209	0.183277	0.313528	0.444678	0.296431	0.079957	0.178934	0.256986	0.246209	0.183277	0.313528	0.320864	0.317105	0.136182	0.225849	0.255364	0.270977	0.117986	0.355673	0.444678	0.296431	0.079957	0.178934	0.320864	0.317105	0.136182	0.225849	0.320864	0.317105	0.136182	0.225849	0.320864	0.317105	0.136182	0.225849	0.256986	0.246209	0.183277	0.313528	
9695000	48.111915	3	0.443972	0.307518	0.072180	0.176330	0.273256	0.262959	0.171020	0.292765	0.443972	0.307518	0.072180	0.176330	0.273256	0.262959	0.171020	0.292765	0.323893	0.293452	0.145003	0.237652	0.273256	0.262959	0.171020	0.292765	0.443972	0.307518	0.072180	0.176330	0.323893	0.293452	0.145003	0.237652	0.323893	0.293452	0.145003	0.237652	0.323893	0.293452	0.145003	0.237652	0.273256	0.262959	0.171020	0.292765	
9696000	48.111915	4	0.443972	0.307518	0.072180	0.176330	0.324602	0.273744	0.147211	0.254442	0.443972	0.307518	0.072180	0.176330	0.324602	0.273744	0.147211	0.254442	0.324602	0.273744	0.147211	0.254442	0.295707	0.289429	0.137496	0.277368	0.443972	0.307518	0.072180	0.176330	0.324602	0.273744	0.147211	0.254442	0.443972	0.307518	0.072180	0.176330	0.324602	0.273744	0.147211	0.254442	0.652684	0.100736	0.128061	0.118520	
9697000	48.111915	2	0.474151	0.285578	0.071091	0.169180	0.306073	0.281413	0.158693	0.253821	0.474151	0.285578	0.071091	0.169180	0.306073	0.281413	0.158693	0.253821	0.306073	0.281413	0.158693	0.253821	0.306073	0.281413	0.158693	0.253821	0.474151	0.285578	0.071091	0.169180	0.306073	0.281413	0.158693	0.253821	0.306073	0.281413	0.158693	0.253821	0.306073	0.281413	0.158693	0.253821	0.306073	0.281413	0.158693	0.253821	
9698000	48.111915	2	0.418138	0.311107	0.076471	0.194284	0.273159	0.288439	0.167758	0.270645	0.418138	0.311107	0.076471	0.194284	0.273159	0.288439	0.167758	0.270645	0.273159	0.288439	0.167758	0.270645	0.273159	0.288439	0.167758	0.270645	0.418138	0.311107	0.076471	0.194284	0.273159	0.288439	0.167758	0.270645	0.418138	0.311107	0.076471	0.194284	0.273159	0.288439	0.167758	0.270645	0.273159	0.288439	0.167758	0.270645	
9699000	48.111915	4	0.430298	0.316028	0.079015	0.174659	0.329150	0.212291	0.240424	0.218134	0.430298	0.316028	0.079015	0.174659	0.279284	0.292869	0.149749	0.278098	0.279284	0.292869	0.149749	0.278098	0.279284	0.292869	0.149749	0.278098	0.430298	0.316028	0.079015	0.174659	0.430298	0.316028	0.079015	0.174659	0.430298	0.316028	0.079015	0.174659	0.279284	0.292869	0.149749	0.278098	0.516816	0.209009	0.220959	0.053215	
9700000	48.111915	4	0.430298	0.316028	0.079015	0.174659	0.251984	0.320090	0.170033	0.257893	0.430298	0.316028	0.079015	0.174659	0.251984	0.320090	0.170033	0.257893	0.251984	0.320090	0.170033	0.257893	0.251984	0.320090	0.170033	0.257893	0.430298	0.316028	0.079015	0.174659	0.321249	0.312109	0.087524	0.279119	0.321249	0.312109	0.087524	0.279119	0.321249	0.312109	0.087524	0.279119	0.322624	0.104514	0.384267	0.188596	
9701000	48.111915	3	0.445964	0.312779	0.070946	0.170311	0.286012	0.299179	0.162868	0.251941	0.445964	0.312779	0.070946	0.170311	0.286012	0.299179	0.162868	0.251941	0.286012	0.299179	0.162868	0.251941	0.286012	0.299179	0.162868	0.251941	0.445964	0.312779	0.070946	0.170311	0.286012	0.299179	0.162868	0.251941	0.445964	0.312779	0.070946	0.170311	0.286012	0.299179	0.162868	0.251941	0.417678	0.169878	0.097673	0.314772	
9702000	48.111915	3	0.433069	0.306818	0.076634	0.183480	0.271509	0.259910	0.189667	0.278914	0.433069	0.306818	0.076634	0.183480	0.271509	0.259910	0.189667	0.278914	0.271509	0.259910	0.189667	0.278914	0.151739	0.320775	0.246253	0.281232	0.433069	0.306818	0.076634	0.183480	0.271509	0.259910	0.189667	0.278914	0.433069	0.306818	0.076634	0.183480	0.271509	0.259910	0.189667	0.278914	0.271509	0.259910	0.189667	0.278914	
9703000	48.111915	4	0.422423	0.293451	0.066433	0.217694	0.280810	0.295093	0.164171	0.259926	0.422423	0.293451	0.066433	0.217694	0.280810	0.295093	0.164171	0.259926	0.280810	0.295093	0.164171	0.259926	0.280810	0.295093	0.164171	0.259926	0.422423	0.293451	0.066433	0.217694	0.407522	0.250904	0.129007	0.212566	0.407522	0.250904	0.129007	0.212566	0.280810	0.295093	0.164171	0.259926	0.220850	0.093268	0.412423	0.273459	
9704000	48.111915	3	0.442702	0.303898	0.074365	0.179035	0.275616	0.307907	0.174161	0.242316	0.442702	0.303898	0.074365	0.179035	0.275616	0.307907	0.174161	0.242316	0.275616	0.307907	0.174161	0.242316	0.275616	0.307907	0.174161	0.242316	0.442702	0.303898	0.074365	0.179035	0.329304	0.316027	0.116225	0.238445	0.329304	0.316027	0.116225	0.238445	0.329304	0.316027	0.116225	0.238445	0.329304	0.316027	0.116225	0.238445	
9705000	48.111915	4	0.442702	0.303898	0.074365	0.179035	0.229938	0.318307	0.168086	0.283670	0.442702	0.303898	0.074365	0.179035	0.229938	0.318307	0.168086	0.283670	0.229938	0.318307	0.168086	0.283670	0.229938	0.318307	0.168086	0.283670	0.442702	0.303898	0.074365	0.179035	0.354051	0.290306	0.128070	0.227573	0.354051	0.290306	0.128070	0.227573	0.354051	0.290306	0.128070	0.227573	0.485013	0.186001	0.231073	0.097914	
9706000	48.111915	3	0.446020	0.310084	0.069954	0.173941	0.280946	0.286046	0.183163	0.249844	0.446020	0.310084	0.069954	0.173941	0.280946	0.286046	0.183163	0.249844	0.280946	0.286046	0.183163	0.249844	0.280946	0.286046	0.183163	0.249844	0.446020	0.310084	0.069954	0.173941	0.280946	0.286046	0.183163	0.249844	0.280946	0.286046	0.183163	0.249844	0.280946	0.286046	0.183163	0.249844	0.466174	0.127330	0.183693	0.222803	
9707000	48.111915	5	0.489875	0.268723	0.074280	0.167123	0.323651	0.222503	0.211438	0.242409	0.489875	0.268723	0.074280	0.167123	0.291541	0.291439	0.165713	0.251306	0.291541	0.291439	0.165713	0.251306	0.175589	0.386976	0.106424	0.331011	0.489875	0.268723	0.074280	0.167123	0.323651	0.222503	0.211438	0.242409	0.291541	0.291439	0.165713	0.251306	0.291541	0.291439	0.165713	0.251306	0.295062	0.118031	0.410269	0.176639	
9708000	48.111915	4	0.482646	0.278271	0.069833	0.169250	0.325107	0.232124	0.174136	0.268633	0.482646	0.278271	0.069833	0.169250	0.325107	0.232124	0.174136	0.268633	0.291541	0.291439	0.165713	0.251306	0.291541	0.291439	0.165713	0.251306	0.482646	0.278271	0.069833	0.169250	0.325107	0.232124	0.174136	0.268633	0.325107	0.232124	0.174136	0.268633	0.291541	0.291439	0.165713	0.251306	0.475528	0.224384	0.203487	0.096601	
9709000	48.111915	3	0.402492	0.301024	0.069930	0.226554	0.268278	0.295183	0.163990	0.272549	0.402492	0.301024	0.069930	0.226554	0.268278	0.295183	0.163990	0.272549	0.268278	0.295183	0.163990	0.272549	0.268278	0.295183	0.163990	0.272549	0.402492	0.301024	0.069930	0.226554	0.268278	0.295183	0.163990	0.272549	0.402492	0.301024	0.069930	0.226554	0.268278	0.295183	0.163990	0.272549	0.260797	0.057726	0.407584	0.273893	
9710000	48.111915	4	0.436927	0.287699	0.066039	0.209335	0.247135	0.314034	0.155687	0.283143	0.436927	0.287699	0.066039	0.209335	0.247135	0.314034	0.155687	0.283143	0.247135	0.314034	0.155687	0.283143	0.226340	0.405045	0.129439	0.239177	0.436927	0.287699	0.066039	0.209335	0.317731	0.290459	0.084706	0.307105	0.317731	0.290459	0.084706	0.307105	0.317731	0.290459	0.084706	0.307105	0.436927	0.287699	0.066039	0.209335	
9711000	48.111915	3	0.411200	0.278561	0.088490	0.221750	0.247183	0.296228	0.166516	0.290073	0.411200	0.278561	0.088490	0.221750	0.247183	0.296228	0.166516	0.290073	0.247183	0.296228	0.166516	0.290073	0.247183	0.296228	0.166516	0.290073	0.411200	0.278561	0.088490	0.221750	0.411200	0.278561	0.088490	0.221750	0.411200	0.278561	0.088490	0.221750	0.247183	0.296228	0.166516	0.290073	0.396330	0.187811	0.311495	0.104364	
9712000	48.111915	4	0.433558	0.285946	0.084292	0.196204	0.263225	0.228315	0.200160	0.308300	0.433558	0.285946	0.084292	0.196204	0.263225	0.228315	0.200160	0.308300	0.255909	0.280034	0.168489	0.295568	0.255909	0.280034	0.168489	0.295568	0.433558	0.285946	0.084292	0.196204	0.433558	0.285946	0.084292	0.196204	0.433558	0.285946	0.084292	0.196204	0.255909	0.280034	0.168489	0.295568	0.239569	0.184335	0.290650	0.285446	
9713000	48.111915	3	0.450358	0.292377	0.077338	0.179927	0.263925	0.307111	0.149301	0.279664	0.450358	0.292377	0.077338	0.179927	0.263925	0.307111	0.149301	0.279664	0.263925	0.307111	0.149301	0.279664	0.263925	0.307111	0.149301	0.279664	0.450358	0.292377	0.077338	0.179927	0.263925	0.307111	0.149301	0.279664	0.450358	0.292377	0.077338	0.179927	0.263925	0.307111	0.149301	0.279664	0.602730	0.202458	0.083687	0.111125	
9714000	48.111915	3	0.474616	0.253860	0.082480	0.189043	0.291022	0.259220	0.212847	0.236911	0.474616	0.253860	0.082480	0.189043	0.291022	0.259220	0.212847	0.236911	0.291022	0.259220	0.212847	0.236911	0.312080	0.301954	0.104536	0.281430	0.474616	0.253860	0.082480	0.189043	0.312080	0.301954	0.104536	0.281430	0.312080	0.301954	0.104536	0.281430	0.312080	0.301954	0.104536	0.281430	0.291022	0.259220	0.212847	0.236911	
9715000	48.111915	3	0.445615	0.290549	0.085873	0.177963	0.287570	0.265133	0.195306	0.251991	0.445615	0.290549	0.085873	0.177963	0.287570	0.265133	0.195306	0.251991	0.287570	0.265133	0.195306	0.251991	0.290895	0.295133	0.131893	0.282079	0.445615	0.290549	0.085873	0.177963	0.287570	0.265133	0.195306	0.251991	0.445615	0.290549	0.085873	0.177963	0.290895	0.295133	0.131893	0.282079	0.287570	0.265133	0.195306	0.251991	
9716000	48.111915	3	0.445615	0.290549	0.085873	0.177963	0.266938	0.291897	0.175637	0.265528	0.445615	0.290549	0.085873	0.177963	0.266938	0.291897	0.175637	0.265528	0.266938	0.291897	0.175637	0.265528	0.266938	0.291897	0.175637	0.265528	0.445615	0.290549	0.085873	0.177963	0.339808	0.282893	0.101512	0.275786	0.339808	0.282893	0.101512	0.275786	0.339808	0.282893	0.101512	0.275786	0.266938	0.291897	0.175637	0.265528	
9717000	48.111915	4	0.452168	0.302126	0.076442	0.169265	0.292684	0.235984	0.206424	0.264908	0.452168	0.302126	0.076442	0.169265	0.292684	0.235984	0.206424	0.264908	0.328496	0.304740	0.129743	0.237021	0.299638	0.308908	0.104570	0.286884	0.452168	0.302126	0.076442	0.169265	0.328496	0.304740	0.129743	0.237021	0.299638	0.308908	0.104570	0.286884	0.299638	0.308908	0.104570	0.286884	0.328496	0.304740	0.129743	0.237021	
9718000	48.111915	4	0.452168	0.302126	0.076442	0.169265	0.232267	0.328858	0.194541	0.244334	0.452168	0.302126	0.076442	0.169265	0.232267	0.328858	0.194541	0.244334	0.232267	0.328858	0.194541	0.244334	0.232267	0.328858	0.194541	0.244334	0.452168	0.302126	0.076442	0.169265	0.386630	0.261298	0.110978	0.241093	0.386630	0.261298	0.110978	0.241093	0.334867	0.261405	0.101079	0.302649	0.334867	0.261405	0.101079	0.302649	
9719000	48.111915	3	0.394480	0.304675	0.109641	0.191204	0.266167	0.271578	0.165083	0.297173	0.394480	0.304675	0.109641	0.191204	0.266167	0.271578	0.165083	0.297173	0.266167	0.271578	0.165083	0.297173	0.266167	0.271578	0.165083	0.297173	0.394480	0.304675	0.109641	0.191204	0.319077	0.304103	0.113029	0.263791	0.394480	0.304675	0.109641	0.191204	0.319077	0.304103	0.113029	0.263791	0.319077	0.304103	0.113029	0.263791	
9720000	48.111915	4	0.457961	0.289928	0.081446	0.170665	0.257785	0.290066	0.168906	0.283243	0.457961	0.289928	0.081446	0.170665	0.257785	0.290066	0.168906	0.283243	0.257785	0.290066	0.168906	0.283243	0.272169	0.339983	0.104462	0.283386	0.457961	0.289928	0.081446	0.170665	0.272169	0.339983	0.104462	0.283386	0.272169	0.339983	0.104462	0.283386	0.272169	0.339983	0.104462	0.283386	0.360323	0.112508	0.394045	0.133124	
9721000	48.111915	3	0.417703	0.301303	0.082245	0.198749	0.275348	0.299823	0.163188	0.261640	0.417703	0.301303	0.082245	0.198749	0.275348	0.299823	0.163188	0.261640	0.275348	0.299823	0.163188	0.261640	0.056946	0.436589	0.133735	0.372730	0.417703	0.301303	0.082245	0.198749	0.275348	0.299823	0.163188	0.261640	0.417703	0.301303	0.082245	0.198749	0.275348	0.299823	0.163188	0.261640	0.417703	0.301303	0.082245	0.198749	
9722000	48.111915	4	0.433814	0.299686	0.071890	0.194610	0.269625	0.284274	0.171617	0.274484	0.433814	0.299686	0.071890	0.194610	0.269625	0.284274	0.171617	0.274484	0.269625	0.284274	0.171617	0.274484	0.274148	0.339404	0.146591	0.239857	0.433814	0.299686	0.071890	0.194610	0.269625	0.284274	0.171617	0.274484	0.274148	0.339404	0.146591	0.239857	0.269625	0.284274	0.171617	0.274484	0.297392	0.277254	0.192397	0.232957	
9723000	48.111915	3	0.430554	0.288921	0.099237	0.181288	0.255387	0.266046	0.199372	0.279195	0.430554	0.288921	0.099237	0.181288	0.255387	0.266046	0.199372	0.279195	0.255387	0.266046	0.199372	0.279195	0.255387	0.266046	0.199372	0.279195	0.430554	0.288921	0.099237	0.181288	0.255387	0.266046	0.199372	0.279195	0.430554	0.288921	0.099237	0.181288	0.255387	0.266046	0.199372	0.279195	0.325649	0.160838	0.435430	0.078084	
